fault_number,simulation_run,oscillation_id,is_complete,start_index,peak_index,end_index,rise_duration,fall_duration,duration,period,amplitude,rising_mean_rate,falling_mean_rate,peak_rise_rate,peak_fall_rate,temporal_symmetry,raw_mean,raw_std,raw_min,raw_max,raw_range,raw_start,raw_end,raw_delta,raw_abs_delta,dataset,condition,post_injection,transient_response,regime
1,3,30,True,1802.0,1803.0,1804.0,1.0,1.0,2.0,35.0,0.00292726282464173,0.00585452564928346,0.00585452564928346,0.0007518015775985987,0.00010875361331272871,1.0,2800.119223813077,0.16629602392763354,2799.9384036824827,2800.339862952087,0.4014592696044019,2800.339862952087,2799.9384036824827,-0.4014592696044019,0.4014592696044019,faulty_training,fault_1,1,0,post_response
1,3,31,True,1804.0,1848.0,1870.0,44.0,22.0,66.0,45.0,0.5932877170014308,0.026967623500065038,0.053935247000130075,0.044596944433942555,0.0631287088337558,0.6666666666666667,2800.2311476288646,0.6172541465498719,2798.9023262448186,2801.3954858685474,2.493159623728843,2799.9384036824827,2800.8734269546935,0.9350232722108558,0.9350232722108558,faulty_training,fault_1,1,0,post_response
1,3,32,True,1870.0,1881.0,1902.0,11.0,21.0,32.0,33.0,0.7821306750076928,0.14220557727412597,0.07448863571501836,0.03689563343086775,0.11394568253881517,0.6875,2799.2623474072875,0.9848100267952087,2797.2622844612333,2801.595934973976,4.333650512742679,2800.8734269546935,2799.561686195872,-1.3117407588215428,1.3117407588215428,faulty_training,fault_1,1,0,post_response
1,3,33,True,1902.0,1930.0,1957.0,28.0,27.0,55.0,49.0,1.00643272429852,0.07188805173560857,0.07455057217026075,0.11593050761907761,0.11004298872217078,0.9818181818181818,2799.5300369312645,0.9770736317513199,2797.9119328832935,2801.3265323182673,3.414599434973752,2799.561686195872,2798.7363285453243,-0.8253576505476303,0.8253576505476303,faulty_training,fault_1,1,0,post_response
1,3,34,True,1957.0,2003.0,2026.0,46.0,23.0,69.0,73.0,1.1141159324852197,0.04843982315153129,0.09687964630306257,0.08376687605659754,0.08138650225009769,0.6666666666666667,2800.284619504871,0.8073722213639025,2798.7363285453243,2801.979458465021,3.2431299196964574,2798.7363285453243,2801.979458465021,3.2431299196964574,3.2431299196964574,faulty_training,fault_1,1,0,post_response
1,3,35,True,2026.0,2044.0,2086.0,18.0,42.0,60.0,41.0,0.883735779048493,0.09819286433872144,0.04208265614516633,0.05495206817868166,0.07842573019179326,0.6,2799.5375607474193,0.7933226717710027,2798.075202588956,2801.979458465021,3.9042558760647808,2801.979458465021,2799.990416221191,-1.989042243829772,1.989042243829772,faulty_training,fault_1,1,0,post_response
1,3,36,True,2086.0,2113.0,2138.0,27.0,25.0,52.0,69.0,0.7922910263100675,0.05868822417111611,0.0633832821048054,0.08075529232969529,0.08484554660453796,0.9615384615384616,2799.7535893133863,0.8587184098537153,2797.794880354727,2801.1640523622436,3.3691720075166813,2799.990416221191,2799.3045256572836,-0.6858905639073782,0.6858905639073782,faulty_training,fault_1,1,0,post_response
1,3,37,True,2138.0,2166.0,2169.0,28.0,3.0,31.0,53.0,0.5699379536497418,0.04070985383212441,0.3799586357664945,0.0878932448008527,0.019761431964570874,0.19354838709677424,2800.3361871937,0.6675523774147162,2799.0553275946827,2801.5306143534635,2.4752867587808396,2799.3045256572836,2801.472455871325,2.167930214041462,2.167930214041462,faulty_training,fault_1,1,0,post_response
1,3,38,True,2169.0,2195.0,2254.0,26.0,59.0,85.0,29.0,1.5190865238757851,0.11685280952890655,0.05149445843646729,0.08412491822973607,0.10549434908166404,0.611764705882353,2800.294051499779,1.2967060621470825,2797.793899400927,2802.7861911869663,4.992291786039459,2801.472455871325,2799.582162433323,-1.890293438002118,1.890293438002118,faulty_training,fault_1,1,0,post_response
1,3,39,True,2254.0,2290.0,2292.0,36.0,2.0,38.0,95.0,0.7507049131838812,0.04170582851021562,0.7507049131838812,0.08120372315379427,0.006235147597180912,0.10526315789473684,2800.1694272311975,0.48981179676085235,2798.9595203042986,2801.150865411368,2.1913451070695373,2799.582162433323,2800.1412333163507,0.5590708830277435,0.5590708830277435,faulty_training,fault_1,1,0,post_response
1,3,40,True,2292.0,2295.0,2297.0,3.0,2.0,5.0,5.0,0.018407770656040157,0.01227184710402677,0.018407770656040157,0.008158700019976095,0.002353613065042737,0.8,2800.322542298523,0.11703655147220186,2800.1412333163507,2800.497333806484,0.35610049013348544,2800.1412333163507,2800.2315293479473,0.09029603159660837,0.09029603159660837,faulty_training,fault_1,1,0,post_response
1,3,41,True,2297.0,2319.0,2346.0,22.0,27.0,49.0,24.0,0.853944763879781,0.07763134217088918,0.0632551676947986,0.036303476938746825,0.09648747728610943,0.8979591836734694,2800.0081868388497,0.9106081577716632,2798.3762214555823,2801.8283351497435,3.4521136941611985,2800.2315293479473,2799.198802088785,-1.0327272591621295,1.0327272591621295,faulty_training,fault_1,1,0,post_response
1,3,42,True,2346.0,2349.0,2368.0,3.0,19.0,22.0,30.0,0.16678040656097437,0.11118693770731625,0.01755583226957625,0.008409281335025299,0.016390430522915268,0.2727272727272727,2799.2134735984773,0.5859348043514162,2798.4049155888797,2800.489819958326,2.0849043694461216,2799.198802088785,2800.404288481965,1.2054863931798536,1.2054863931798536,faulty_training,fault_1,1,0,post_response
1,3,43,True,2368.0,2378.0,2385.0,10.0,7.0,17.0,29.0,0.09179679664498508,0.018359359328997016,0.02622765618428145,0.03245528295478835,0.014170063526216836,0.8235294117647058,2799.1586470965553,0.5092409152283438,2798.366463814525,2800.404288481965,2.0378246674399634,2800.404288481965,2799.7770215409682,-0.627266940996833,0.627266940996833,faulty_training,fault_1,1,0,post_response
1,3,44,True,2385.0,2430.0,2470.0,45.0,40.0,85.0,52.0,1.991097953007511,0.08849324235588937,0.09955489765037555,0.12146724439180616,0.18697215822739963,0.9411764705882353,2800.4338767491713,1.6007011910888658,2797.1715899755654,2802.853057419435,5.681467443869678,2799.7770215409682,2799.124649215496,-0.6523723254722427,0.6523723254722427,faulty_training,fault_1,1,0,post_response
1,3,45,True,2470.0,2524.0,2588.0,54.0,64.0,118.0,94.0,1.4756757911172826,0.054654658930269724,0.04611486847241508,0.08672198053368448,0.09277670286369358,0.9152542372881356,2799.988058609345,1.0651671804277716,2797.8237395363526,2803.023595944076,5.199856407723473,2799.124649215496,2798.80101294606,-0.32363626943606505,0.32363626943606505,faulty_training,fault_1,1,0,post_response
1,3,46,True,2588.0,2615.0,2638.0,27.0,23.0,50.0,91.0,1.030318711271093,0.07631990453859948,0.08959293141487765,0.13131989063967922,0.09146614180258439,0.92,2800.1510282359736,0.8336255592678504,2798.405516648713,2801.6456413298083,3.2401246810954945,2798.80101294606,2799.5719090523685,0.7708961063085553,0.7708961063085553,faulty_training,fault_1,1,0,post_response
1,3,47,True,2638.0,2651.0,2664.0,13.0,13.0,26.0,36.0,0.15362880211569063,0.023635200325490865,0.023635200325490865,0.04317357905661083,0.01875195471297957,1.0,2799.6785191955805,0.461268820507093,2798.892903780316,2800.5077431258346,1.6148393455187033,2799.5719090523685,2799.496218251002,-0.0756908013663633,0.0756908013663633,faulty_training,fault_1,1,0,post_response
1,3,48,True,2664.0,2690.0,2715.0,26.0,25.0,51.0,39.0,0.4913065905402618,0.037792814656943216,0.03930452724322095,0.04738301511388272,0.050835178636134515,0.9803921568627451,2799.72685328134,0.7384811366455163,2797.601634528656,2801.210713490406,3.609078961749674,2799.496218251002,2801.210713490406,1.7144952394037318,1.7144952394037318,faulty_training,fault_1,1,0,post_response
1,3,49,True,2715.0,2718.0,2719.0,3.0,1.0,4.0,28.0,0.05603730267239371,0.0373582017815958,0.11207460534478741,0.005110701539570073,0.0036327933024949744,0.5,2799.5654038523808,1.151804849511854,2797.820323310026,2801.210713490406,3.3903901803796543,2801.210713490406,2797.820323310026,-3.3903901803796543,3.3903901803796543,faulty_training,fault_1,1,0,post_response
1,3,50,True,2719.0,2725.0,2728.0,6.0,3.0,9.0,7.0,0.04925594617088791,0.016418648723629303,0.03283729744725861,0.014849531586105514,0.010450991047400748,0.6666666666666667,2799.1403219538283,0.6151333997311663,2797.820323310026,2799.935043569372,2.1147202593456313,2797.820323310026,2799.428723571426,1.6084002613997654,1.6084002613997654,faulty_training,fault_1,1,0,post_response
1,3,51,True,2728.0,2734.0,2737.0,6.0,3.0,9.0,9.0,0.17354367059738252,0.057847890199127505,0.11569578039825501,0.03374654132771866,0.004030713259817275,0.6666666666666667,2799.4960373227814,0.6303840091662601,2798.5132689889588,2800.5254618679037,2.0121928789449157,2799.428723571426,2799.492864815601,0.06414124417506173,0.06414124417506173,faulty_training,fault_1,1,0,post_response
1,3,52,True,2737.0,2777.0,2813.0,40.0,36.0,76.0,43.0,0.9984371895889126,0.04992185947944563,0.05546873275493959,0.08831740504897426,0.06343828918033978,0.9473684210526316,2800.5970899830854,0.7982367767404573,2798.917079094893,2802.6121327972673,3.69505370237448,2799.492864815601,2800.3002858686777,0.8074210530767232,0.8074210530767232,faulty_training,fault_1,1,0,post_response
1,3,53,True,2813.0,2836.0,2871.0,23.0,35.0,58.0,59.0,1.3415114720387464,0.11665317148163012,0.07665779840221408,0.06809649930582964,0.12957575925647688,0.7931034482758621,2799.565246853001,1.2336747916384214,2796.9777746109885,2801.5750042504937,4.597229639505258,2800.3002858686777,2798.6613608414928,-1.638925027184996,1.638925027184996,faulty_training,fault_1,1,0,post_response
1,3,54,True,2871.0,2909.0,2941.0,38.0,32.0,70.0,73.0,1.2340819793078026,0.0649516831214633,0.07713012370673766,0.09823092811052447,0.07558462662632337,0.9142857142857143,2799.898560935101,0.8388964943327168,2798.4369888234337,2801.41833498237,2.9813461589365033,2798.6613608414928,2800.112644005524,1.451283164031338,1.451283164031338,faulty_training,fault_1,1,0,post_response
1,3,55,True,2941.0,2960.0,2973.0,19.0,13.0,32.0,51.0,0.2825249088130022,0.029739464085579176,0.04346537058661572,0.05761138007960653,0.028968793898138757,0.8125,2799.8028261338404,0.5060073943634461,2798.8761799514896,2800.8195581998366,1.9433782483470168,2800.112644005524,2800.547120866561,0.4344768610367282,0.4344768610367282,faulty_training,fault_1,1,0,post_response
1,4,1,True,28.0,47.0,80.0,19.0,33.0,52.0,,1.3398809712357433,0.1410401022353414,0.08120490734762081,0.0710641588382714,0.12784803321105756,0.7307692307692308,2799.887158612689,1.2464780319967865,2797.3577850932743,2802.8745128899623,5.516727796687974,2801.2528478575045,2799.997988860155,-1.2548589973494018,1.2548589973494018,faulty_training,fault_1,0,0,pre_injection
1,4,2,True,80.0,113.0,155.0,33.0,42.0,75.0,66.0,1.3961461280425738,0.08461491685106508,0.06648314895440828,0.13824007051730405,0.09691369704746648,0.88,2800.2863773377308,1.1372090720424641,2798.116329387068,2803.2882335256745,5.171904138606351,2799.997988860155,2800.161704675782,0.1637158156268015,0.1637158156268015,faulty_training,fault_1,0,0,pre_injection
1,4,3,True,155.0,164.0,173.0,9.0,9.0,18.0,51.0,0.10505344277157747,0.023345209504794993,0.023345209504794993,0.02767402169961315,0.014209052450314629,1.0,2799.268876891348,0.4407662854806284,2798.6237625089575,2800.161704675782,1.5379421668244504,2800.161704675782,2799.75388205727,-0.4078226185120002,0.4078226185120002,faulty_training,fault_1,0,0,pre_injection
1,4,4,True,173.0,210.0,254.0,37.0,44.0,81.0,46.0,1.555978418185532,0.08410694152354227,0.070726291735706,0.12441662065125456,0.13181905821793408,0.9135802469135803,2800.1095954366424,1.3252813863944977,2797.7920217451974,2803.2799546061237,5.487932860926321,2799.75388205727,2798.440981651772,-1.3129004054981124,1.3129004054981124,faulty_training,fault_1,0,0,pre_injection
1,4,5,True,254.0,311.0,331.0,57.0,20.0,77.0,101.0,1.1972320039812985,0.042008140490571874,0.11972320039812985,0.07048761926607768,0.026087200037318327,0.5194805194805194,2800.3092830435976,0.8277720728882904,2798.4098948193987,2801.8536681399078,3.443773320509081,2798.440981651772,2800.7279045738364,2.286922922064605,2.286922922064605,faulty_training,fault_1,0,0,pre_injection
1,4,6,True,331.0,333.0,362.0,2.0,29.0,31.0,22.0,1.0432749958647491,1.0432749958647491,0.07194999971481028,0.004274622174170873,0.12803889357869594,0.12903225806451613,2799.0616879677677,0.9272777875074356,2797.689174727426,2800.848720612255,3.1595458848291855,2800.7279045738364,2798.132808352723,-2.5950962211136357,2.5950962211136357,faulty_training,fault_1,0,0,pre_injection
1,4,7,True,362.0,378.0,384.0,16.0,6.0,22.0,45.0,0.1925947284898939,0.024074341061236737,0.06419824282996463,0.04108212946985077,0.021065630901057376,0.5454545454545454,2799.0310022332865,0.5505056720016546,2798.132808352723,2800.4304573792365,2.2976490265136817,2798.132808352723,2800.4304573792365,2.2976490265136817,2.2976490265136817,faulty_training,fault_1,0,0,pre_injection
1,4,8,True,384.0,409.0,431.0,25.0,22.0,47.0,31.0,0.9845838659109631,0.07876670927287704,0.08950762417372392,0.11422087426999497,0.10392299032100709,0.9361702127659575,2800.310245460125,0.8845975250922484,2799.149231476942,2802.46618922928,3.316957752338112,2800.4304573792365,2800.69840623626,0.26794885702338433,0.26794885702338433,faulty_training,fault_1,0,0,pre_injection
1,4,9,True,431.0,454.0,461.0,23.0,7.0,30.0,45.0,0.27828156607642995,0.024198397050124342,0.07950901887897999,0.04777322121817633,0.007871728462896499,0.4666666666666667,2800.2314228493788,0.42815848725887456,2799.1395648955518,2800.914064256533,1.774499360981281,2800.69840623626,2800.2463893223376,-0.45201691392230714,0.45201691392230714,faulty_training,fault_1,0,0,pre_injection
1,4,10,True,461.0,465.0,510.0,4.0,45.0,49.0,11.0,0.5536287522461407,0.27681437612307036,0.0246057223220507,0.00932475609233734,0.040370930976860106,0.16326530612244894,2799.501627247111,0.5185272676844827,2798.3954286330677,2801.1804522294424,2.7850235963746854,2800.2463893223376,2799.9339901063295,-0.31239921600808884,0.31239921600808884,faulty_training,fault_1,0,0,pre_injection
1,4,11,True,510.0,532.0,536.0,22.0,4.0,26.0,67.0,0.34086356009106566,0.03098759637191506,0.17043178004553283,0.05696001668393365,0.010577824341316955,0.3076923076923077,2800.006931727533,0.45498894946681767,2799.2187071712938,2801.0054295409236,1.7867223696298424,2799.9339901063295,2801.0054295409236,1.07143943459414,1.07143943459414,faulty_training,fault_1,0,0,pre_injection
1,4,12,True,536.0,538.0,542.0,2.0,4.0,6.0,6.0,0.065153433950627,0.065153433950627,0.0325767169753135,0.0018845787753434707,0.00445926677953139,0.6666666666666667,2800.0244610889818,0.6922534125660252,2799.1971776906285,2801.0054295409236,1.8082518502951643,2801.0054295409236,2799.1971776906285,-1.8082518502951643,1.8082518502951643,faulty_training,fault_1,0,0,pre_injection
1,4,13,True,542.0,578.0,607.0,36.0,29.0,65.0,40.0,0.7896622982921144,0.04387012768289525,0.05445946884773203,0.08669725783515787,0.07621498553380661,0.8923076923076922,2800.538630858761,0.8936703032171341,2798.293856156502,2802.353780729831,4.059924573329226,2799.1971776906285,2801.0114189748024,1.8142412841739315,1.8142412841739315,faulty_training,fault_1,1,1,transient_response
1,4,14,True,607.0,668.0,791.0,61.0,123.0,184.0,90.0,12.515254637295357,0.4103362176162412,0.20350007540317652,0.3119185869349167,0.3363036136989194,0.6630434782608696,2799.2164003007515,9.056072113190947,2785.269733264176,2812.6590875734523,27.389354309276314,2801.0114189748024,2786.1198356550026,-14.891583319799793,14.891583319799793,faulty_training,fault_1,1,1,transient_response
1,4,15,True,791.0,825.0,924.0,34.0,99.0,133.0,157.0,12.076581818090062,0.7103871657700037,0.2439713498604053,0.09774341709794498,0.3913028735323678,0.5112781954887218,2776.2091574632746,9.419419657236434,2762.9489437841594,2788.9151701631863,25.96622637902692,2786.1198356550026,2765.4137124298963,-20.70612322510624,20.70612322510624,faulty_training,fault_1,1,1,transient_response
1,4,16,True,924.0,1046.0,1114.0,122.0,68.0,190.0,221.0,21.7657613079341,0.35681575914646063,0.6401694502333558,0.5835730958950535,0.2490242552658856,0.7157894736842105,2793.231456674975,13.684126924295104,2764.790287651039,2808.980173220703,44.18988556966406,2765.4137124298963,2799.7267643462096,34.31305191631327,34.31305191631327,faulty_training,fault_1,1,1,transient_response
1,4,17,True,1114.0,1147.0,1153.0,33.0,6.0,39.0,101.0,0.614495287032014,0.037242138608000845,0.20483176234400466,0.06281010133775453,0.015936333609624855,0.3076923076923077,2799.7827800104415,0.5789668709931727,2798.402029962374,2800.7340414390833,2.33201147670934,2799.7267643462096,2800.7156644093097,0.9889000631001181,0.9889000631001181,faulty_training,fault_1,1,1,transient_response
1,4,18,True,1153.0,1156.0,1165.0,3.0,9.0,12.0,9.0,0.13017155486886622,0.08678103657924414,0.028927012193081383,0.0032207434965130233,0.021591603280830894,0.5,2799.841713543576,0.6794619672571374,2798.4402657064907,2800.7156644093097,2.275398702819075,2800.7156644093097,2800.61434179773,-0.10132261157968969,0.10132261157968969,faulty_training,fault_1,1,1,transient_response
1,4,19,True,1165.0,1192.0,1196.0,27.0,4.0,31.0,36.0,0.6560719563506154,0.04859792269263818,0.3280359781753077,0.08968435715323722,0.01699479539947788,0.25806451612903225,2801.0999998356897,0.6835501605828896,2799.766171529837,2802.465696186007,2.6995246561700696,2800.61434179773,2802.1559945469994,1.5416527492693604,1.5416527492693604,faulty_training,fault_1,1,1,transient_response
1,4,20,True,1196.0,1217.0,1229.0,21.0,12.0,33.0,25.0,0.18853355466785615,0.01795557663503392,0.03142225911130936,0.03015814457412489,0.024894692052384926,0.7272727272727273,2801.427123915524,0.48312582706882157,2800.3085931919663,2802.3514467193013,2.0428535273349553,2802.1559945469994,2801.263927482777,-0.892067064222374,0.892067064222374,faulty_training,fault_1,1,1,transient_response
1,4,21,True,1229.0,1232.0,1254.0,3.0,22.0,25.0,15.0,0.26710843413502516,0.1780722894233501,0.024282584921365924,0.003874033771626273,0.03228970960381048,0.24,2800.8486028317707,0.5147603397222771,2799.882438563082,2801.874082958838,1.991644395755884,2801.263927482777,2800.437269032029,-0.8266584507482548,0.8266584507482548,faulty_training,fault_1,1,0,post_response
1,4,22,True,1254.0,1271.0,1310.0,17.0,39.0,56.0,39.0,2.1289969405959255,0.250470228305403,0.10917933028697054,0.055328853872561014,0.17026589152296764,0.6071428571428572,2799.1573848819135,1.8210595953909599,2795.828834090344,2802.5748407384613,6.746006648117145,2800.437269032029,2799.4419102886823,-0.9953587433465145,0.9953587433465145,faulty_training,fault_1,1,0,post_response
1,4,23,True,1310.0,1344.0,1350.0,34.0,6.0,40.0,73.0,1.2854184730761062,0.07561285135741802,0.4284728243587021,0.16983325579558367,0.00462662340382849,0.30000000000000004,2799.931350633183,0.5567648223871889,2798.5651123179086,2801.116347763426,2.55123544551725,2799.4419102886823,2800.5137159582177,1.071805669535479,1.071805669535479,faulty_training,fault_1,1,0,post_response
1,4,24,True,1350.0,1352.0,1392.0,2.0,40.0,42.0,8.0,1.036579301277925,1.036579301277925,0.05182896506389625,0.005962764929017794,0.07454378421389266,0.09523809523809523,2798.622191462344,0.920441760273427,2796.8195001179047,2801.075896753228,4.256396635323199,2800.5137159582177,2800.2704194199723,-0.2432965382454313,0.2432965382454313,faulty_training,fault_1,1,0,post_response
1,4,25,True,1392.0,1411.0,1412.0,19.0,1.0,20.0,59.0,0.293537954161593,0.03089873201700979,0.587075908323186,0.05398699370593931,0.001024190165435357,0.09999999999999998,2798.7231637347104,0.5979775601130003,2797.7398009372064,2800.2704194199723,2.530618482765931,2800.2704194199723,2798.847578255262,-1.4228411647104622,1.4228411647104622,faulty_training,fault_1,1,0,post_response
1,4,26,True,1412.0,1432.0,1455.0,20.0,23.0,43.0,21.0,0.33139856869820505,0.0331398568698205,0.028817266843322177,0.04825657600326849,0.051731412575782086,0.9302325581395349,2798.8047902233984,0.5267117516999912,2797.5711168965568,2799.8432574242465,2.2721405276897713,2798.847578255262,2798.756484568062,-0.0910936871996455,0.0910936871996455,faulty_training,fault_1,1,0,post_response
1,4,27,True,1455.0,1486.0,1505.0,31.0,19.0,50.0,54.0,0.8103902569321235,0.05228324238271765,0.08530423757180247,0.08526721515431746,0.03936992215335522,0.76,2799.8447095449087,0.6218471354431546,2798.6224033561653,2800.9547743128455,2.332370956680279,2798.756484568062,2800.53686347207,1.780378904007648,1.780378904007648,faulty_training,fault_1,1,0,post_response
1,4,28,True,1505.0,1527.0,1547.0,22.0,20.0,42.0,41.0,0.567154725856426,0.05155952053240236,0.0567154725856426,0.08326024566495108,0.07500415950139541,0.9523809523809523,2800.2914787465807,0.72999588150673,2799.2417936121474,2802.138299274825,2.896505662677555,2800.53686347207,2800.777339738923,0.24047626685296564,0.24047626685296564,faulty_training,fault_1,1,0,post_response
1,4,29,True,1547.0,1558.0,1580.0,11.0,22.0,33.0,31.0,0.3311993207962587,0.06021805832659249,0.030109029163296244,0.02549027478894459,0.044834647447441964,0.6666666666666667,2799.6938183230786,0.6799107239281827,2798.654695238515,2801.119306325033,2.4646110865178343,2800.777339738923,2799.038260011606,-1.7390797273169483,1.7390797273169483,faulty_training,fault_1,1,0,post_response
1,4,30,True,1580.0,1590.0,1592.0,10.0,2.0,12.0,32.0,0.08345261779732027,0.016690523559464054,0.08345261779732027,0.0409420731814862,0.0015136969347622653,0.33333333333333337,2799.596438986989,0.3726385031204652,2799.038260011606,2800.276318468857,1.2380584572510998,2799.038260011606,2799.3293792403038,0.2911192286978803,0.2911192286978803,faulty_training,fault_1,1,0,post_response
1,4,31,True,1592.0,1593.0,1598.0,1.0,5.0,6.0,3.0,0.03970036132750465,0.0794007226550093,0.01588014453100186,0.0015195452992884384,0.0065864720830632,0.33333333333333337,2799.790976037953,0.35535441463593276,2799.2041409007475,2800.186582081927,0.9824411811796381,2799.3293792403038,2799.2041409007475,-0.12523833955629016,0.12523833955629016,faulty_training,fault_1,1,0,post_response
1,4,32,True,1598.0,1641.0,1655.0,43.0,14.0,57.0,48.0,0.7786907339611844,0.03621817367261323,0.11124153342302634,0.06215578016849577,0.04204457419027676,0.49122807017543857,2800.865867069573,0.7321128813196717,2799.2041409007475,2802.201378157738,2.997237256990502,2799.2041409007475,2801.8698670759586,2.665726175211148,2.665726175211148,faulty_training,fault_1,1,0,post_response
1,4,33,True,1655.0,1674.0,1709.0,19.0,35.0,54.0,33.0,1.2013737980264523,0.12646039979225812,0.06864993131579727,0.053512461826903744,0.1061836692194447,0.7037037037037037,2800.1594238292428,1.1121174117631307,2798.227196092141,2802.554006790983,4.326810698841655,2801.8698670759586,2799.525428894957,-2.344438181001806,2.344438181001806,faulty_training,fault_1,1,0,post_response
1,4,34,True,1709.0,1712.0,1714.0,3.0,2.0,5.0,38.0,0.04602832057321393,0.030685547048809287,0.04602832057321393,0.009138264629655168,0.0018340008138238773,0.8,2799.6633216114005,0.25352693702235746,2799.4109734089275,2800.0259627332466,0.61498932431914,2799.525428894957,2799.4109734089275,-0.11445548602932831,0.11445548602932831,faulty_training,fault_1,1,0,post_response
1,4,35,True,1714.0,1743.0,1772.0,29.0,29.0,58.0,31.0,0.8592583797565112,0.05925919860389733,0.05925919860389733,0.10977497673979997,0.10324302055269072,1.0,2800.3711743067797,0.8948156841074278,2798.6717265655757,2802.1434677354905,3.4717411699148215,2799.4109734089275,2801.3442558391557,1.933282430228246,1.933282430228246,faulty_training,fault_1,1,0,post_response
1,4,36,True,1772.0,1789.0,1821.0,17.0,32.0,49.0,46.0,0.876635764287812,0.10313361932797788,0.05478973526798825,0.06657160628674319,0.09006176462526128,0.6938775510204082,2799.2007351984253,0.9314088560704282,2797.9110962685927,2801.5918188159276,3.680722547334881,2801.3442558391557,2800.0193795015985,-1.3248763375572707,1.3248763375572707,faulty_training,fault_1,1,0,post_response
1,4,37,True,1821.0,1853.0,1863.0,32.0,10.0,42.0,64.0,1.0748233811038972,0.06717646131899357,0.21496467622077944,0.1344340874489262,0.033708741135842504,0.47619047619047616,2800.6818053991315,0.5925611300806359,2799.470406194849,2802.000109161668,2.529702966819059,2800.0193795015985,2801.8873268867897,1.8679473851912007,1.8679473851912007,faulty_training,fault_1,1,0,post_response
1,4,38,True,1863.0,1879.0,1910.0,16.0,31.0,47.0,26.0,1.0358142667162156,0.12947678333952695,0.06682672688491713,0.03140025540851639,0.10713605292030479,0.6808510638297872,2799.715807834536,0.9529754277203467,2797.84281567491,2801.8873268867897,4.0445112118795805,2801.8873268867897,2799.813089367624,-2.074237519165763,2.074237519165763,faulty_training,fault_1,1,0,post_response
1,4,39,True,1910.0,1944.0,1948.0,34.0,4.0,38.0,65.0,0.8765469448862859,0.051561584993310934,0.43827347244314296,0.09023719323022306,0.006767182946714456,0.21052631578947367,2800.559388129419,0.5637180227786276,2799.196056967864,2801.3866788101136,2.190621842249584,2799.813089367624,2800.5493065959017,0.7362172282778374,0.7362172282778374,faulty_training,fault_1,1,0,post_response
1,4,40,True,1948.0,1970.0,2009.0,22.0,39.0,61.0,26.0,1.4662630592558799,0.13329664175053454,0.07519297739773743,0.037567448428490025,0.12398996584979613,0.7213114754098361,2799.554137822602,1.3290112404093675,2796.926418691536,2802.3369856566637,5.4105669651276,2800.5493065959017,2798.9719446852127,-1.5773619106889782,1.5773619106889782,faulty_training,fault_1,1,0,post_response
1,4,41,True,2009.0,2043.0,2045.0,34.0,2.0,36.0,73.0,0.9549207125121484,0.05617180661836167,0.9549207125121484,0.10442289175070982,0.0016952711294834443,0.11111111111111116,2799.990417396766,0.6473916575892924,2798.423601214005,2801.4438988552392,3.020297641234265,2798.9719446852127,2799.4589871639005,0.48704247868772654,0.48704247868772654,faulty_training,fault_1,1,0,post_response
1,4,42,True,2045.0,2046.0,2055.0,1.0,9.0,10.0,3.0,0.07139553133288246,0.1427910626657649,0.015865673629529436,0.004929353966599592,0.007561946185751367,0.19999999999999996,2800.3163500414444,0.6267375649030701,2799.3917911582485,2801.2901527088675,1.898361550619029,2799.4589871639005,2799.975047174695,0.5160600107947175,0.5160600107947175,faulty_training,fault_1,1,0,post_response
1,4,43,True,2055.0,2061.0,2063.0,6.0,2.0,8.0,15.0,0.07508843366349538,0.025029477887831792,0.07508843366349538,0.021486477258667945,0.0034836015075143225,0.5,2800.0980020949096,0.3570466476640723,2799.542949447086,2800.5577493660285,1.0147999189425718,2799.975047174695,2800.4643868415133,0.4893396668180685,0.4893396668180685,faulty_training,fault_1,1,0,post_response
1,4,44,True,2063.0,2064.0,2081.0,1.0,17.0,18.0,3.0,0.3415271029102769,0.6830542058205538,0.04017965916591493,0.00012450588069441438,0.061553723634870036,0.11111111111111116,2799.639773160443,0.7258942735016176,2798.5011885334884,2801.2409348369924,2.7397463035040346,2800.4643868415133,2801.2409348369924,0.7765479954791772,0.7765479954791772,faulty_training,fault_1,1,0,post_response
1,4,45,True,2081.0,2103.0,2114.0,22.0,11.0,33.0,39.0,0.341308612398052,0.03102805567255018,0.06205611134510036,0.051832056376542826,0.03604265887320253,0.6666666666666667,2800.1834668486035,0.5162750617071076,2799.3365144345585,2801.37803642518,2.0415219906217317,2801.2409348369924,2800.636468588972,-0.6044662480203442,0.6044662480203442,faulty_training,fault_1,1,0,post_response
1,4,46,True,2114.0,2134.0,2157.0,20.0,23.0,43.0,31.0,0.6813661511564533,0.06813661511564532,0.05924923053534376,0.05091685366001002,0.11520871528673524,0.9302325581395349,2800.0019295957304,0.9531577328629547,2798.024936800789,2802.193620786268,4.16868398547922,2800.636468588972,2799.7201327451507,-0.9163358438213436,0.9163358438213436,faulty_training,fault_1,1,0,post_response
1,4,47,True,2157.0,2167.0,2187.0,10.0,20.0,30.0,33.0,0.20473208576436264,0.040946417152872526,0.020473208576436263,0.023198562107972977,0.027176005683122638,0.6666666666666667,2799.424900779097,0.48057502369889044,2798.3577373519097,2800.2447833890756,1.8870460371658737,2799.7201327451507,2800.018584612875,0.2984518677244523,0.2984518677244523,faulty_training,fault_1,1,0,post_response
