featuregraph_object_id,start_index,peak_index,end_index,has_start,raw_minimum,raw_maximum,transition_complete,start_trough_start_index,start_trough_end_index,peak_start_index,peak_end_index,end_trough_start_index,end_trough_end_index,plateau_boundary_ambiguous,plateau_invalidated_complete,is_complete,period_seconds,temporal_symmetry,full_excursion,subject,peak_detection_index,peak_detection_latency_samples,object_id,window_samples
161,52935,53075.0,53230,True,0.1955,0.652,True,52935,52935,53073.0,53078.0,53230,53230,False,False,True,1.4,0.9491525423728814,0.4565,8,53163.0,88.0,bidmc-08-w085-0161,85
162,53230,53403.0,53553,True,0.21017,0.66276,True,53230,53230,53401.0,53405.0,53553,53554,False,False,True,2.624,0.9287925696594427,0.45259000000000005,8,53490.0,87.0,bidmc-08-w085-0162,85
163,53553,53745.0,53900,True,0.20039,0.65787,True,53553,53554,53745.0,53746.0,53900,53901,False,False,True,2.736,0.8933717579250721,0.45747999999999994,8,53831.0,86.0,bidmc-08-w085-0163,85
164,53900,54048.0,54206,True,0.20332,0.61388,True,53900,53901,54047.0,54050.0,54206,54206,False,False,True,2.424,0.9673202614379085,0.41056,8,54135.0,87.0,bidmc-08-w085-0164,85
165,54206,54380.0,54522,True,0.19159,0.64809,True,54206,54206,54379.0,54382.0,54522,54522,False,False,True,2.656,0.8987341772151899,0.4565,8,54467.0,87.0,bidmc-08-w085-0165,85
166,54522,54756.0,54908,True,0.20723,0.66471,True,54522,54522,54755.0,54757.0,54908,54908,False,False,True,3.008,0.7875647668393783,0.45748,8,54842.0,86.0,bidmc-08-w085-0166,85
167,54908,55132.0,55278,True,0.19453,0.63441,True,54908,54908,55131.0,55134.0,55278,55278,False,False,True,3.008,0.7891891891891891,0.43988000000000005,8,55219.0,87.0,bidmc-08-w085-0167,85
168,55278,55511.0,55664,True,0.19648,0.5738,True,55278,55278,55510.0,55513.0,55664,55664,False,False,True,3.032,0.7927461139896373,0.37732,8,55598.0,87.0,bidmc-08-w085-0168,85
169,55664,55865.0,56022,True,0.2043,0.58456,True,55664,55664,55863.0,55868.0,56022,56022,False,False,True,2.832,0.8770949720670391,0.38025999999999993,8,55953.0,88.0,bidmc-08-w085-0169,85
170,56022,56158.0,56320,True,0.19355,0.57869,True,56022,56022,56157.0,56159.0,56320,56320,False,False,True,2.344,0.912751677852349,0.38514000000000004,8,56244.0,86.0,bidmc-08-w085-0170,85
171,56320,56494.0,56640,True,0.1955,0.6129,True,56320,56320,56493.0,56495.0,56640,56640,False,False,True,2.688,0.9125,0.4174,8,56580.0,86.0,bidmc-08-w085-0171,85
172,56640,56787.0,56940,True,0.19844,0.57185,True,56640,56640,56786.0,56789.0,56940,56941,False,False,True,2.344,0.98,0.37340999999999996,8,56874.0,87.0,bidmc-08-w085-0172,85
173,56940,57138.0,57310,True,0.20137,0.59042,True,56940,56941,57137.0,57139.0,57310,57310,False,False,True,2.808,0.9297297297297298,0.38904999999999995,8,57224.0,86.0,bidmc-08-w085-0173,85
174,57310,57477.0,57637,True,0.20528,0.63636,True,57310,57310,57476.0,57479.0,57637,57637,False,False,True,2.712,0.9785932721712538,0.43108,8,57564.0,87.0,bidmc-08-w085-0174,85
175,57637,57806.0,57968,True,0.18866,0.64809,True,57637,57637,57806.0,57807.0,57968,57969,False,False,True,2.632,0.9788519637462235,0.45943000000000006,8,57892.0,86.0,bidmc-08-w085-0175,85
176,57968,58248.0,58382,True,0.18475,0.67546,True,57968,57969,58247.0,58250.0,58382,58382,False,False,True,3.536,0.6473429951690821,0.49071,8,58335.0,87.0,bidmc-08-w085-0176,85
177,58382,58522.0,58674,True,0.19453,0.59531,True,58382,58382,58519.0,58526.0,58674,58674,False,False,True,2.192,0.9589041095890412,0.40078,8,58611.0,89.0,bidmc-08-w085-0177,85
178,58674,58904.0,59046,True,0.2043,0.67253,True,58674,58674,58903.0,58906.0,59046,59046,False,False,True,3.056,0.7634408602150538,0.4682299999999999,8,58991.0,87.0,bidmc-08-w085-0178,85
179,59046,59252.0,59409,True,0.1828,0.61681,True,59046,59046,59250.0,59254.0,59409,59410,False,False,True,2.784,0.8650137741046832,0.43401,8,59339.0,87.0,bidmc-08-w085-0179,85
180,59409,59647.0,59801,True,0.20332,0.66276,True,59409,59410,59647.0,59647.0,59801,59801,False,False,True,3.16,0.7857142857142857,0.45944,8,59732.0,85.0,bidmc-08-w085-0180,85
1,116,120.0,129,True,0.2522,0.26197,True,116,116,120.0,120.0,127,131,False,False,True,,0.6153846153846154,0.009770000000000001,9,205.0,85.0,bidmc-09-w085-0001,85
2,129,317.0,505,True,0.22287,0.50342,True,127,131,317.0,318.0,505,506,False,False,True,1.576,1.0,0.28054999999999997,9,403.0,86.0,bidmc-09-w085-0002,85
3,505,697.0,890,True,0.22287,0.51417,True,505,506,696.0,698.0,890,891,False,False,True,3.04,0.9974025974025974,0.2913,9,783.0,86.0,bidmc-09-w085-0003,85
4,890,1076.0,1224,True,0.21408,0.4868,True,890,891,1075.0,1077.0,1224,1225,False,False,True,3.032,0.8862275449101796,0.27272,9,1162.0,86.0,bidmc-09-w085-0004,85
5,1224,1445.0,1597,True,0.21505,0.48094,True,1224,1225,1444.0,1446.0,1597,1598,False,False,True,2.952,0.8150134048257373,0.26588999999999996,9,1531.0,86.0,bidmc-09-w085-0005,85
6,1597,1819.0,1973,True,0.2219,0.4741,True,1597,1598,1817.0,1821.0,1973,1973,False,False,True,2.992,0.8191489361702128,0.25220000000000004,9,1906.0,87.0,bidmc-09-w085-0006,85
7,1973,2196.0,2356,True,0.22287,0.49169,True,1973,1973,2196.0,2196.0,2356,2356,False,False,True,3.016,0.835509138381201,0.26882,9,2281.0,85.0,bidmc-09-w085-0007,85
8,2356,2568.0,2740,True,0.22483,0.48583,True,2356,2356,2565.0,2571.0,2740,2741,False,False,True,2.976,0.8958333333333334,0.261,9,2656.0,88.0,bidmc-09-w085-0008,85
9,2740,2940.0,3118,True,0.2219,0.49071,True,2740,2741,2938.0,2942.0,3118,3119,False,False,True,2.976,0.9417989417989419,0.26881,9,3027.0,87.0,bidmc-09-w085-0009,85
10,3118,3125.0,3127,True,0.25709,0.261,True,3118,3119,3124.0,3126.0,3127,3128,False,False,True,1.48,0.4444444444444444,0.003910000000000025,9,3211.0,86.0,bidmc-09-w085-0010,85
11,3127,3318.0,3506,True,0.21994,0.50244,True,3127,3128,3317.0,3320.0,3505,3507,False,False,True,1.544,0.9920844327176781,0.2825,9,3405.0,87.0,bidmc-09-w085-0011,85
12,3506,3514.0,3516,True,0.25024,0.25709,True,3505,3507,3514.0,3514.0,3516,3516,False,False,True,1.568,0.4,0.006849999999999967,9,3599.0,85.0,bidmc-09-w085-0012,85
13,3516,3702.0,3892,True,0.22581,0.48387,True,3516,3516,3702.0,3702.0,3891,3893,False,False,True,1.504,0.9893617021276596,0.25806,9,3787.0,85.0,bidmc-09-w085-0013,85
14,3892,4070.0,4223,True,0.22287,0.47703,True,3891,3893,4068.0,4073.0,4223,4224,False,False,True,2.944,0.9244712990936556,0.25416,9,4158.0,88.0,bidmc-09-w085-0014,85
15,4223,4444.0,4596,True,0.22287,0.46041,True,4223,4224,4443.0,4446.0,4596,4597,False,False,True,2.992,0.8150134048257373,0.23753999999999997,9,4531.0,87.0,bidmc-09-w085-0015,85
16,4596,4821.0,4984,True,0.22385,0.47801,True,4596,4597,4820.0,4822.0,4984,4984,False,False,True,3.016,0.8402061855670103,0.25416,9,4907.0,86.0,bidmc-09-w085-0016,85
17,4984,5184.0,5368,True,0.22385,0.47312,True,4984,4984,5183.0,5186.0,5368,5369,False,False,True,2.904,0.9583333333333334,0.24927,9,5271.0,87.0,bidmc-09-w085-0017,85
18,5368,5565.0,5746,True,0.21603,0.49071,True,5368,5369,5564.0,5567.0,5745,5747,False,False,True,3.048,0.9576719576719577,0.27468,9,5652.0,87.0,bidmc-09-w085-0018,85
19,5746,5754.0,5755,True,0.25024,0.25904,True,5745,5747,5754.0,5754.0,5755,5756,False,False,True,1.512,0.2222222222222222,0.008799999999999975,9,5839.0,85.0,bidmc-09-w085-0019,85
20,5755,5946.0,6092,True,0.22287,0.4956,True,5755,5756,5945.0,5948.0,6092,6092,False,False,True,1.536,0.8664688427299703,0.27273,9,6033.0,87.0,bidmc-09-w085-0020,85
21,6092,6325.0,6472,True,0.22092,0.49071,True,6092,6092,6324.0,6326.0,6472,6473,False,False,True,3.032,0.7736842105263158,0.26979,9,6411.0,86.0,bidmc-09-w085-0021,85
22,6472,6697.0,6844,True,0.22483,0.47019,True,6472,6473,6696.0,6699.0,6844,6845,False,False,True,2.976,0.7903225806451613,0.24536,9,6784.0,87.0,bidmc-09-w085-0022,85
23,6844,7069.0,7221,True,0.22287,0.46432,True,6844,6845,7068.0,7070.0,7221,7221,False,False,True,2.976,0.806366047745358,0.24145,9,7155.0,86.0,bidmc-09-w085-0023,85
24,7221,7444.0,7597,True,0.21799,0.48094,True,7221,7221,7443.0,7445.0,7597,7598,False,False,True,3.0,0.8138297872340425,0.26295,9,7530.0,86.0,bidmc-09-w085-0024,85
25,7597,7819.0,7981,True,0.22874,0.47703,True,7597,7598,7818.0,7820.0,7981,7981,False,False,True,3.0,0.84375,0.24829,9,7905.0,86.0,bidmc-09-w085-0025,85
26,7981,8193.0,8362,True,0.22287,0.46237,True,7981,7981,8190.0,8196.0,8362,8362,False,False,True,2.992,0.8871391076115486,0.2395,9,8281.0,88.0,bidmc-09-w085-0026,85
27,8362,8562.0,8738,True,0.21994,0.48387,True,8362,8362,8561.0,8564.0,8738,8738,False,False,True,2.952,0.9361702127659575,0.26393,9,8649.0,87.0,bidmc-09-w085-0027,85
28,8738,8745.0,8753,True,0.25122,0.25709,True,8738,8738,8744.0,8747.0,8753,8753,False,False,True,1.464,0.9333333333333333,0.005869999999999986,9,8832.0,87.0,bidmc-09-w085-0028,85
29,8753,8944.0,9107,True,0.21603,0.50342,True,8753,8753,8944.0,8945.0,9092,9123,False,False,True,1.592,0.9209039548022598,0.28739,9,9030.0,86.0,bidmc-09-w085-0029,85
30,9107,9324.0,9516,True,0.21994,0.4956,True,9092,9123,9324.0,9324.0,9516,9517,False,False,True,3.04,0.9388753056234719,0.27566,9,9409.0,85.0,bidmc-09-w085-0030,85
31,9516,9696.0,9848,True,0.21994,0.47703,True,9516,9517,9696.0,9696.0,9848,9848,False,False,True,2.976,0.9156626506024097,0.25709000000000004,9,9781.0,85.0,bidmc-09-w085-0031,85
32,9848,10070.0,10219,True,0.21994,0.47605,True,9848,9848,10069.0,10071.0,10219,10219,False,False,True,2.992,0.8032345013477089,0.25610999999999995,9,10156.0,86.0,bidmc-09-w085-0032,85
33,10219,10444.0,10602,True,0.22483,0.47116,True,10219,10219,10444.0,10444.0,10602,10602,False,False,True,2.992,0.825065274151436,0.24633000000000002,9,10529.0,85.0,bidmc-09-w085-0033,85
34,10602,10819.0,10986,True,0.2219,0.4741,True,10602,10602,10817.0,10821.0,10986,10986,False,False,True,3.0,0.8697916666666666,0.25220000000000004,9,10906.0,87.0,bidmc-09-w085-0034,85
35,10986,11188.0,11375,True,0.22483,0.49365,True,10986,10986,11188.0,11188.0,11375,11376,False,False,True,2.952,0.961439588688946,0.26881999999999995,9,11273.0,85.0,bidmc-09-w085-0035,85
36,11375,11567.0,11752,True,0.21799,0.50635,True,11375,11376,11566.0,11569.0,11752,11753,False,False,True,3.032,0.9814323607427056,0.28835999999999995,9,11654.0,87.0,bidmc-09-w085-0036,85
37,11752,11948.0,12140,True,0.21994,0.50538,True,11752,11753,11947.0,11950.0,12140,12141,False,False,True,3.048,0.9896907216494846,0.28544,9,12035.0,87.0,bidmc-09-w085-0037,85
38,12140,12323.0,12477,True,0.22385,0.47801,True,12140,12141,12322.0,12324.0,12477,12478,False,False,True,3.0,0.913946587537092,0.25416,9,12409.0,86.0,bidmc-09-w085-0038,85
39,12477,12692.0,12845,True,0.22483,0.47312,True,12477,12478,12692.0,12692.0,12845,12845,False,False,True,2.952,0.8315217391304348,0.24828999999999998,9,12777.0,85.0,bidmc-09-w085-0039,85
40,12845,13069.0,13227,True,0.22385,0.47703,True,12845,12845,13069.0,13070.0,13227,13227,False,False,True,3.016,0.8272251308900523,0.25318,9,13155.0,86.0,bidmc-09-w085-0040,85
41,13227,13442.0,13618,True,0.21994,0.47898,True,13227,13227,13440.0,13445.0,13618,13619,False,False,True,2.984,0.9002557544757033,0.25904000000000005,9,13530.0,88.0,bidmc-09-w085-0041,85
42,13618,13815.0,13999,True,0.21896,0.50147,True,13618,13619,13815.0,13816.0,13999,13999,False,False,True,2.984,0.9658792650918635,0.28251,9,13901.0,86.0,bidmc-09-w085-0042,85
44,14003,14195.0,14380,True,0.21701,0.50049,True,14002,14004,14194.0,14196.0,14380,14381,False,False,True,1.536,0.9814323607427056,0.28347999999999995,9,14281.0,86.0,bidmc-09-w085-0044,85
45,14380,14574.0,14772,True,0.21799,0.48974,True,14380,14381,14574.0,14574.0,14772,14773,False,False,True,3.032,0.9897959183673469,0.27175000000000005,9,14659.0,85.0,bidmc-09-w085-0045,85
46,14772,14945.0,15092,True,0.22776,0.47605,True,14772,14773,14944.0,14946.0,15092,15093,False,False,True,2.968,0.91875,0.24828999999999998,9,15031.0,86.0,bidmc-09-w085-0046,85
47,15092,15318.0,15479,True,0.22092,0.47898,True,15092,15093,15317.0,15320.0,15479,15479,False,False,True,2.984,0.8320413436692506,0.25806,9,15405.0,87.0,bidmc-09-w085-0047,85
48,15479,15695.0,15860,True,0.2219,0.47507,True,15479,15479,15694.0,15696.0,15859,15861,False,False,True,3.016,0.8661417322834646,0.25317,9,15781.0,86.0,bidmc-09-w085-0048,85
49,15860,16062.0,16241,True,0.2219,0.50342,True,15859,15861,16061.0,16063.0,16241,16241,False,False,True,2.936,0.9396325459317585,0.28152,9,16148.0,86.0,bidmc-09-w085-0049,85
50,16241,16248.0,16257,True,0.25611,0.26393,True,16241,16241,16248.0,16248.0,16257,16257,False,False,True,1.488,0.875,0.007819999999999994,9,16333.0,85.0,bidmc-09-w085-0050,85
51,16257,16444.0,16632,True,0.21994,0.50147,True,16257,16257,16444.0,16445.0,16632,16633,False,False,True,1.568,0.9973333333333333,0.28152999999999995,9,16530.0,86.0,bidmc-09-w085-0051,85
52,16632,16823.0,16970,True,0.22483,0.47703,True,16632,16633,16823.0,16824.0,16970,16971,False,False,True,3.032,0.8698224852071006,0.2522,9,16909.0,86.0,bidmc-09-w085-0052,85
53,16970,17194.0,17342,True,0.22776,0.49169,True,16970,16971,17194.0,17194.0,17342,17343,False,False,True,2.968,0.7956989247311828,0.26393,9,17279.0,85.0,bidmc-09-w085-0053,85
54,17342,17570.0,17726,True,0.22972,0.48583,True,17342,17343,17568.0,17572.0,17726,17727,False,False,True,3.008,0.8125,0.25610999999999995,9,17657.0,87.0,bidmc-09-w085-0054,85
55,17726,17944.0,18106,True,0.22581,0.48094,True,17726,17727,17944.0,17944.0,18106,18107,False,False,True,2.992,0.8526315789473684,0.25512999999999997,9,18029.0,85.0,bidmc-09-w085-0055,85
56,18106,18308.0,18499,True,0.22483,0.47214,True,18106,18107,18306.0,18311.0,18498,18501,False,False,True,2.912,0.9720101781170484,0.24731,9,18396.0,88.0,bidmc-09-w085-0056,85
57,18499,18690.0,18867,True,0.2219,0.47898,True,18498,18501,18690.0,18690.0,18867,18868,False,False,True,3.056,0.9619565217391304,0.25708000000000003,9,18775.0,85.0,bidmc-09-w085-0057,85
58,18867,18876.0,18879,True,0.24731,0.26002,True,18867,18868,18876.0,18876.0,18879,18879,False,False,True,1.488,0.5,0.012709999999999971,9,18961.0,85.0,bidmc-09-w085-0058,85
59,18879,19070.0,19255,True,0.22678,0.5044,True,18879,18879,19069.0,19072.0,19255,19256,False,False,True,1.552,0.9840425531914894,0.27762,9,19157.0,87.0,bidmc-09-w085-0059,85
60,19255,19450.0,19595,True,0.22287,0.48289,True,19255,19256,19449.0,19452.0,19595,19596,False,False,True,3.04,0.8529411764705882,0.26002,9,19537.0,87.0,bidmc-09-w085-0060,85
61,19595,19817.0,19997,True,0.22287,0.47312,True,19595,19596,19816.0,19819.0,19970,20025,False,False,True,2.936,0.8955223880597015,0.25025,9,19904.0,87.0,bidmc-09-w085-0061,85
62,19997,20193.0,20350,True,0.22874,0.47898,True,19970,20025,20192.0,20194.0,20350,20350,False,False,True,3.008,0.8895184135977338,0.25024,9,20279.0,86.0,bidmc-09-w085-0062,85
63,20350,20568.0,20761,True,0.22287,0.46432,True,20350,20350,20565.0,20571.0,20745,20777,False,False,True,3.0,0.9391727493917275,0.24145,9,20656.0,88.0,bidmc-09-w085-0063,85
64,20761,20936.0,21121,True,0.22385,0.48289,True,20745,20777,20935.0,20938.0,21121,21121,False,False,True,2.944,0.9722222222222222,0.25904,9,21023.0,87.0,bidmc-09-w085-0064,85
66,21123,21319.0,21470,True,0.2219,0.49853,True,21122,21124,21319.0,21320.0,21470,21470,False,False,True,1.568,0.8703170028818443,0.27663,9,21405.0,86.0,bidmc-09-w085-0066,85
67,21470,21700.0,21846,True,0.22092,0.48974,True,21470,21470,21698.0,21702.0,21846,21846,False,False,True,3.048,0.7765957446808511,0.26882,9,21787.0,87.0,bidmc-09-w085-0067,85
68,21846,22069.0,22225,True,0.22092,0.47703,True,21846,21846,22068.0,22070.0,22225,22226,False,False,True,2.952,0.8232189973614776,0.25611,9,22155.0,86.0,bidmc-09-w085-0068,85
69,22225,22444.0,22601,True,0.22678,0.47507,True,22225,22226,22442.0,22446.0,22601,22601,False,False,True,3.0,0.8351063829787234,0.24828999999999998,9,22531.0,87.0,bidmc-09-w085-0069,85
70,22601,22815.0,22985,True,0.22874,0.4741,True,22601,22601,22814.0,22816.0,22985,22986,False,False,True,2.968,0.8854166666666666,0.24536000000000002,9,22901.0,86.0,bidmc-09-w085-0070,85
71,22985,23188.0,23335,True,0.22385,0.50147,True,22985,22986,23187.0,23190.0,23335,23336,False,False,True,2.984,0.84,0.27762,9,23275.0,87.0,bidmc-09-w085-0071,85
72,23335,23377.0,23386,True,0.22678,0.27761,True,23335,23336,23376.0,23379.0,23386,23386,False,False,True,1.512,0.3529411764705882,0.050830000000000014,9,23464.0,87.0,bidmc-09-w085-0072,85
73,23386,23570.0,23717,True,0.21017,0.50147,True,23386,23386,23570.0,23571.0,23717,23717,False,False,True,1.544,0.8882175226586103,0.2913,9,23656.0,86.0,bidmc-09-w085-0073,85
74,23717,23946.0,24089,True,0.21505,0.46921,True,23717,23717,23946.0,23946.0,24089,24090,False,False,True,3.008,0.7688172043010753,0.25416000000000005,9,24031.0,85.0,bidmc-09-w085-0074,85
75,24089,24318.0,24471,True,0.2219,0.47703,True,24089,24090,24318.0,24319.0,24471,24471,False,False,True,2.976,0.8010471204188482,0.25513,9,24404.0,86.0,bidmc-09-w085-0075,85
76,24471,24695.0,24858,True,0.22581,0.47214,True,24471,24471,24694.0,24696.0,24858,24858,False,False,True,3.016,0.8423772609819121,0.24633,9,24781.0,86.0,bidmc-09-w085-0076,85
77,24858,25060.0,25235,True,0.21994,0.49071,True,24858,24858,25059.0,25062.0,25235,25236,False,False,True,2.92,0.9283819628647215,0.27076999999999996,9,25147.0,87.0,bidmc-09-w085-0077,85
78,25235,25248.0,25250,True,0.24829,0.25904,True,25235,25236,25248.0,25248.0,25250,25251,False,False,True,1.504,0.2666666666666667,0.010749999999999982,9,25333.0,85.0,bidmc-09-w085-0078,85
79,25250,25442.0,25607,True,0.21505,0.50831,True,25250,25251,25442.0,25442.0,25591,25623,False,False,True,1.552,0.9243697478991597,0.2932600000000001,9,25527.0,85.0,bidmc-09-w085-0079,85
80,25607,25822.0,25966,True,0.21896,0.48876,True,25591,25623,25822.0,25822.0,25966,25967,False,False,True,3.04,0.8022284122562674,0.2698,9,25907.0,85.0,bidmc-09-w085-0080,85
81,25966,26191.0,26339,True,0.21896,0.47312,True,25966,25967,26190.0,26192.0,26339,26340,False,False,True,2.952,0.7935656836461126,0.25416,9,26277.0,86.0,bidmc-09-w085-0081,85
82,26339,26565.0,26729,True,0.21896,0.48387,True,26339,26340,26564.0,26567.0,26729,26729,False,False,True,2.992,0.841025641025641,0.26491000000000003,9,26652.0,87.0,bidmc-09-w085-0082,85
83,26729,26937.0,27123,True,0.21896,0.48974,True,26729,26729,26932.0,26942.0,27123,27123,False,False,True,2.976,0.9441624365482233,0.27078,9,27027.0,90.0,bidmc-09-w085-0083,85
84,27123,27315.0,27497,True,0.21408,0.50049,True,27123,27123,27315.0,27316.0,27497,27498,False,False,True,3.024,0.9732620320855615,0.28641,9,27401.0,86.0,bidmc-09-w085-0084,85
86,27510,27696.0,27849,True,0.21603,0.49071,True,27509,27512,27696.0,27696.0,27849,27850,False,False,True,1.488,0.9026548672566371,0.27468,9,27781.0,85.0,bidmc-09-w085-0086,85
87,27849,28068.0,28215,True,0.21994,0.47898,True,27849,27850,28068.0,28068.0,28215,28216,False,False,True,2.976,0.8032786885245902,0.25904000000000005,9,28153.0,85.0,bidmc-09-w085-0087,85
88,28215,28441.0,28604,True,0.2219,0.47996,True,28215,28216,28440.0,28442.0,28604,28604,False,False,True,2.984,0.8380462724935733,0.25806,9,28527.0,86.0,bidmc-09-w085-0088,85
89,28604,28809.0,28994,True,0.22092,0.48289,True,28604,28604,28808.0,28810.0,28994,28994,False,False,True,2.944,0.9487179487179487,0.26197,9,28895.0,86.0,bidmc-09-w085-0089,85
90,28994,29190.0,29374,True,0.2219,0.50342,True,28994,28994,29190.0,29190.0,29374,29375,False,False,True,3.048,0.968421052631579,0.28152,9,29275.0,85.0,bidmc-09-w085-0090,85
91,29374,29571.0,29714,True,0.21505,0.47703,True,29374,29375,29571.0,29572.0,29714,29714,False,False,True,3.048,0.8411764705882353,0.26198,9,29657.0,86.0,bidmc-09-w085-0091,85
92,29714,29939.0,30089,True,0.21799,0.46432,True,29714,29714,29937.0,29941.0,30089,30089,False,False,True,2.944,0.8,0.24633000000000002,9,30026.0,87.0,bidmc-09-w085-0092,85
93,30089,30318.0,30478,True,0.2219,0.46628,True,30089,30089,30318.0,30318.0,30478,30479,False,False,True,3.032,0.8226221079691517,0.24438,9,30403.0,85.0,bidmc-09-w085-0093,85
94,30478,30684.0,30863,True,0.21896,0.4741,True,30478,30479,30683.0,30685.0,30863,30863,False,False,True,2.928,0.9298701298701298,0.25514000000000003,9,30770.0,86.0,bidmc-09-w085-0094,85
95,30863,30872.0,30875,True,0.25318,0.25904,True,30863,30863,30872.0,30872.0,30875,30876,False,False,True,1.504,0.5,0.005859999999999976,9,30957.0,85.0,bidmc-09-w085-0095,85
96,30875,31066.0,31265,True,0.22483,0.50342,True,30875,30876,31065.0,31068.0,31265,31265,False,False,True,1.552,0.9794871794871794,0.27859,9,31153.0,87.0,bidmc-09-w085-0096,85
97,31265,31432.0,31620,True,0.22287,0.49169,True,31265,31265,31432.0,31432.0,31620,31621,False,False,True,2.928,0.9408450704225352,0.26882,9,31517.0,85.0,bidmc-09-w085-0097,85
98,31620,31622.0,31625,True,0.25806,0.26002,True,31620,31621,31622.0,31622.0,31625,31626,False,False,True,1.52,0.8,0.0019599999999999618,9,31707.0,85.0,bidmc-09-w085-0098,85
99,31625,31819.0,32011,True,0.22385,0.49365,True,31625,31626,31819.0,31820.0,32011,32012,False,False,True,1.576,0.9948186528497409,0.2698,9,31905.0,86.0,bidmc-09-w085-0099,85
100,32011,32196.0,32336,True,0.22287,0.44379,True,32011,32012,32195.0,32198.0,32336,32337,False,False,True,3.016,0.8615384615384616,0.22092,9,32283.0,87.0,bidmc-09-w085-0100,85
101,32336,32568.0,32721,True,0.22092,0.4741,True,32336,32337,32568.0,32568.0,32721,32722,False,False,True,2.976,0.7948051948051948,0.25318,9,32653.0,85.0,bidmc-09-w085-0101,85
102,32721,32943.0,33100,True,0.22581,0.47214,True,32721,32722,32942.0,32944.0,33100,33101,False,False,True,3.0,0.8284960422163589,0.24633,9,33029.0,86.0,bidmc-09-w085-0102,85
103,33100,33317.0,33485,True,0.22874,0.48192,True,33100,33101,33316.0,33318.0,33485,33485,False,False,True,2.992,0.8727272727272728,0.25318,9,33403.0,86.0,bidmc-09-w085-0103,85
104,33485,33687.0,33850,True,0.22874,0.47898,True,33485,33485,33686.0,33689.0,33850,33851,False,False,True,2.96,0.8931506849315068,0.25024,9,33774.0,87.0,bidmc-09-w085-0104,85
105,33850,34067.0,34230,True,0.22581,0.45455,True,33850,33851,34065.0,34070.0,34230,34230,False,False,True,3.04,0.8578947368421053,0.22874,9,34155.0,88.0,bidmc-09-w085-0105,85
106,34230,34233.0,34245,True,0.24536,0.26686,True,34230,34230,34232.0,34234.0,34245,34246,False,False,True,1.328,0.4,0.02149999999999999,9,34319.0,86.0,bidmc-09-w085-0106,85
107,34245,34436.0,34617,True,0.22092,0.4868,True,34245,34246,34436.0,34436.0,34617,34618,False,False,True,1.624,0.9731182795698925,0.26588,9,34521.0,85.0,bidmc-09-w085-0107,85
108,34617,34625.0,34634,True,0.24927,0.25904,True,34617,34618,34624.0,34626.0,34634,34635,False,False,True,1.512,0.9411764705882353,0.009770000000000001,9,34711.0,86.0,bidmc-09-w085-0108,85
109,34634,34804.0,34983,True,0.22581,0.48485,True,34634,34635,34802.0,34807.0,34983,34984,False,False,True,1.432,0.9742120343839542,0.25904,9,34892.0,88.0,bidmc-09-w085-0109,85
110,34983,34986.0,34997,True,0.25513,0.26197,True,34983,34984,34985.0,34988.0,34997,34998,False,False,True,1.456,0.4285714285714286,0.006839999999999957,9,35073.0,87.0,bidmc-09-w085-0110,85
111,34997,35189.0,35379,True,0.21896,0.49853,True,34997,34998,35188.0,35190.0,35379,35379,False,False,True,1.624,0.9947643979057592,0.27957,9,35275.0,86.0,bidmc-09-w085-0111,85
113,35383,35570.0,35716,True,0.2219,0.47801,True,35383,35384,35570.0,35571.0,35716,35716,False,False,True,1.496,0.8768768768768769,0.25611,9,35656.0,86.0,bidmc-09-w085-0113,85
114,35716,35943.0,36092,True,0.2219,0.46628,True,35716,35716,35942.0,35945.0,36092,36093,False,False,True,2.984,0.7925531914893618,0.24438,9,36030.0,87.0,bidmc-09-w085-0114,85
115,36092,36316.0,36475,True,0.22678,0.47703,True,36092,36093,36316.0,36316.0,36475,36475,False,False,True,2.984,0.8302872062663186,0.25025,9,36401.0,85.0,bidmc-09-w085-0115,85
116,36475,36682.0,36864,True,0.22092,0.47996,True,36475,36475,36678.0,36686.0,36862,36867,False,False,True,2.928,0.9357326478149101,0.25904,9,36771.0,89.0,bidmc-09-w085-0116,85
117,36864,37064.0,37245,True,0.22092,0.49462,True,36862,36867,37063.0,37066.0,37245,37246,False,False,True,3.056,0.9501312335958005,0.2737,9,37151.0,87.0,bidmc-09-w085-0117,85
118,37245,37257.0,37261,True,0.24829,0.25904,True,37245,37246,37256.0,37258.0,37261,37262,False,False,True,1.544,0.5,0.010749999999999982,9,37343.0,86.0,bidmc-09-w085-0118,85
119,37261,37446.0,37594,True,0.21896,0.49071,True,37261,37262,37446.0,37446.0,37594,37594,False,False,True,1.512,0.8888888888888888,0.27175,9,37531.0,85.0,bidmc-09-w085-0119,85
120,37594,37815.0,37970,True,0.22678,0.46041,True,37594,37594,37814.0,37816.0,37970,37971,False,False,True,2.952,0.824468085106383,0.23362999999999998,9,37901.0,86.0,bidmc-09-w085-0120,85
121,37970,38192.0,38348,True,0.21994,0.47214,True,37970,37971,38190.0,38194.0,38348,38348,False,False,True,3.016,0.8253968253968254,0.2522,9,38279.0,87.0,bidmc-09-w085-0121,85
122,38348,38566.0,38732,True,0.2219,0.46921,True,38348,38348,38566.0,38566.0,38732,38733,False,False,True,2.992,0.8645833333333334,0.24731000000000003,9,38651.0,85.0,bidmc-09-w085-0122,85
