source_subject,source_record,construction,featuregraph_object_id,start_index,peak_index,end_index,is_complete,period_seconds,full_excursion,temporal_symmetry,transition_complete,plateau_boundary_ambiguous,plateau_invalidated_complete,start_trough_transition_index,start_trough_start_index,start_trough_end_index,peak_transition_index,peak_start_index,peak_end_index,end_trough_transition_index,end_trough_start_index,end_trough_end_index,peak_detection_index,peak_detection_latency_samples,peak_detection_latency_seconds
s00618,3481389_0001,envelope,39,8744.0,8770.0,8794.0,True,1.096,0.06256109481915936,0.96,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,40,8794.0,8903.0,9018.0,True,1.064,0.10166177908113391,0.9732142857142857,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,41,9018.0,9040.0,9064.0,True,1.096,0.05571847507331379,0.9565217391304348,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,43,9431.0,9436.0,9450.0,True,1.616,0.02150537634408603,0.5263157894736843,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,45,10019.0,10055.0,10245.0,True,2.576,0.1573802541544477,0.31858407079646023,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,46,10245.0,10250.0,10358.0,True,1.56,0.09384164222873903,0.08849557522123896,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,47,10358.0,10389.0,10409.0,True,1.112,0.04985337243401761,0.7843137254901961,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,48,10409.0,10527.0,10544.0,True,1.104,0.13782991202346037,0.2518518518518519,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,50,10857.0,10861.0,10880.0,True,1.632,0.02346041055718473,0.34782608695652173,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,52,11097.0,11198.0,11334.0,True,1.08,0.15151515151515155,0.8523206751054853,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,53,11334.0,11337.0,11343.0,True,1.112,0.006842619745845546,0.6666666666666667,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,54,11343.0,11539.0,11661.0,True,1.616,0.18963831867057676,0.7672955974842768,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,55,11661.0,11669.0,11697.0,True,1.04,0.05865102639296188,0.4444444444444444,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,59,13001.0,13085.0,13197.0,True,2.736,0.1388074291300098,0.8571428571428572,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,60,13197.0,13223.0,13238.0,True,1.104,0.07038123167155427,0.7317073170731707,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,65,14391.0,14624.0,14734.0,True,2.68,0.17497556207233628,0.641399416909621,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,67,15025.0,15038.0,15060.0,True,1.144,0.038123167155425186,0.7428571428571429,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,69,15359.0,15372.0,15396.0,True,1.592,0.05376344086021506,0.7027027027027026,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,73,16380.0,16415.0,16506.0,True,1.192,0.09775171065493649,0.5555555555555556,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,75,16922.0,17165.0,17198.0,True,3.904,0.2238514173998045,0.23913043478260865,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,77,17671.0,17780.0,17937.0,True,2.776,0.2678396871945259,0.8195488721804511,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,84,20380.0,20403.0,20423.0,True,2.184,0.06842619745845552,0.9302325581395349,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,85,20423.0,20535.0,20629.0,True,1.056,0.1632453567937439,0.912621359223301,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,86,20629.0,20630.0,20631.0,True,0.76,0.0,1.0,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,92,22162.0,22190.0,22221.0,True,1.096,0.1163245356793744,0.9491525423728814,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,94,22568.0,22589.0,22736.0,True,2.128,0.08113391984359727,0.25,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,96,23167.0,23189.0,23214.0,True,1.632,0.051808406647116334,0.9361702127659575,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,97,23214.0,23317.0,23427.0,True,1.024,0.12218963831867058,0.9671361502347418,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,98,23427.0,23581.0,23609.0,True,2.112,0.09775171065493646,0.3076923076923077,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,100,23926.0,24055.0,24141.0,True,2.704,0.23362658846529816,0.8,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,104,25342.0,25469.0,25546.0,True,3.592,0.11632453567937442,0.7549019607843137,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,107,26424.0,26473.0,26588.0,True,1.616,0.1436950146627566,0.5975609756097561,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,108,26588.0,26677.0,26702.0,True,1.632,0.06842619745845552,0.4385964912280702,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,109,26702.0,26816.0,26911.0,True,1.112,0.12609970674486803,0.9090909090909091,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,113,27927.0,28023.0,28097.0,True,2.128,0.0840664711632454,0.8705882352941177,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,115,28337.0,28360.0,28526.0,True,1.104,0.11632453567937437,0.24338624338624337,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,117,28747.0,28849.0,29167.0,True,1.648,0.17302052785923755,0.48571428571428577,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,118,29167.0,29317.0,29347.0,True,3.744,0.17497556207233628,0.33333333333333337,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,121,30045.0,30061.0,30074.0,True,2.752,0.033235581622678395,0.896551724137931,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,123,30383.0,30537.0,30567.0,True,2.656,0.23264907135874877,0.32608695652173914,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,125,31029.0,31155.0,31231.0,True,3.28,0.176930596285435,0.7524752475247525,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,127,31467.0,31539.0,31662.0,True,1.504,0.16129032258064513,0.7384615384615385,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,128,31662.0,31773.0,31836.0,True,1.872,0.16520039100684264,0.7241379310344828,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,132,32710.0,32728.0,32817.0,True,1.144,0.08602150537634409,0.33644859813084116,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,134,33211.0,33339.0,33475.0,True,3.04,0.16715542521994137,0.9696969696969697,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,135,33475.0,33479.0,33573.0,True,1.12,0.057673509286412517,0.08163265306122447,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,136,33573.0,33685.0,33846.0,True,1.648,0.17888563049853373,0.8205128205128205,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,138,34343.0,34449.0,34550.0,True,3.344,0.1515151515151515,0.9758454106280193,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,145,36413.0,36511.0,36538.0,True,2.264,0.1485826001955034,0.43200000000000005,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,147,37004.0,37061.0,37094.0,True,2.2,0.07331378299120239,0.7333333333333334,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,153,38669.0,38827.0,38940.0,True,2.736,0.1466275659824047,0.8339483394833949,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,155,39272.0,39301.0,39481.0,True,1.632,0.1955034213098729,0.27751196172248804,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,156,39481.0,39639.0,39746.0,True,2.704,0.24144672531769304,0.8075471698113208,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,158,40158.0,40189.0,40322.0,True,2.16,0.07722385141739982,0.3780487804878049,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,159,40322.0,40457.0,40563.0,True,2.144,0.17888563049853373,0.8796680497925311,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,160,40563.0,40595.0,40624.0,True,1.104,0.09872922776148585,0.9508196721311475,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,162,40906.0,40931.0,41022.0,True,1.6,0.06158357771260997,0.43103448275862066,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,164,41317.0,41338.0,41350.0,True,1.608,0.03812316715542524,0.7272727272727273,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,166,41779.0,41888.0,41999.0,True,2.76,0.12609970674486803,0.990909090909091,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,167,41999.0,42025.0,42122.0,True,1.096,0.12218963831867061,0.4227642276422764,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,168,42122.0,42234.0,42372.0,True,1.672,0.15151515151515152,0.896,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,170,42743.0,42847.0,42873.0,True,2.752,0.13098729227761485,0.4,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,171,42873.0,42981.0,43210.0,True,1.072,0.15151515151515152,0.6409495548961424,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,173,43509.0,43611.0,43723.0,True,2.288,0.08993157380254155,0.9532710280373832,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,174,43723.0,43743.0,43772.0,True,1.056,0.04496578690127079,0.8163265306122449,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,176,44264.0,44290.0,44400.0,True,2.168,0.1163245356793744,0.38235294117647056,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,180,45219.0,45317.0,45428.0,True,2.208,0.10068426197458455,0.937799043062201,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,181,45428.0,45456.0,45623.0,True,1.112,0.09677419354838712,0.28717948717948716,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,182,45623.0,45727.0,45728.0,True,2.168,0.061583577712609944,0.01904761904761909,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,184,46087.0,46208.0,46323.0,True,2.728,0.15542521994134895,0.9745762711864406,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,185,46323.0,46353.0,46383.0,True,1.16,0.05571847507331379,1.0,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,187,46869.0,46967.0,47046.0,True,3.288,0.09188660801564025,0.8926553672316384,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,189,47546.0,47649.0,47686.0,True,3.04,0.08211143695014664,0.5285714285714286,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,192,48309.0,48337.0,48364.0,True,1.152,0.04301075268817206,0.9818181818181818,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,193,48364.0,48469.0,48581.0,True,1.056,0.16911045943304007,0.967741935483871,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,194,48581.0,48607.0,48787.0,True,1.104,0.08797653958944282,0.2524271844660194,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,195,48787.0,48951.0,48971.0,True,2.752,0.06451612903225809,0.21739130434782605,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,196,48971.0,49085.0,49208.0,True,1.072,0.13196480938416422,0.9620253164556962,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,197,49208.0,49223.0,49252.0,True,1.104,0.053763440860215034,0.6818181818181819,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,198,49252.0,49364.0,49522.0,True,1.128,0.10850439882697949,0.8296296296296296,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,199,49522.0,49638.0,49667.0,True,2.192,0.17790811339198437,0.4,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,201,49905.0,49915.0,50039.0,True,1.104,0.10263929618768325,0.14925373134328357,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,202,50039.0,50053.0,50130.0,True,1.104,0.04105571847507333,0.3076923076923077,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,203,50130.0,50467.0,50639.0,True,3.312,0.18475073313782991,0.6758349705304518,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,205,51121.0,51221.0,51341.0,True,3.296,0.09970674486803519,0.9090909090909091,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,206,51341.0,51346.0,51454.0,True,1.0,0.06744868035190618,0.08849557522123896,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,207,51454.0,51562.0,51645.0,True,1.728,0.07331378299120236,0.8691099476439791,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,209,52094.0,52159.0,52174.0,True,3.104,0.038123167155425186,0.375,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,210,52174.0,52380.0,52486.0,True,1.768,0.08015640273704791,0.6794871794871795,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,211,52486.0,52591.0,52622.0,True,1.688,0.07820136852394918,0.4558823529411765,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,212,52622.0,52729.0,52810.0,True,1.104,0.08699902248289346,0.8617021276595744,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,213,52810.0,52937.0,52988.0,True,1.664,0.11143695014662758,0.5730337078651686,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,214,52988.0,52989.0,53009.0,True,0.416,0.020527859237536694,0.09523809523809523,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,215,53009.0,53010.0,53028.0,True,0.168,0.009775171065493637,0.10526315789473684,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,217,53400.0,53417.0,53527.0,True,1.664,0.0967741935483871,0.26771653543307083,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,218,53527.0,53616.0,53649.0,True,1.592,0.08015640273704791,0.540983606557377,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,220,54039.0,54201.0,54548.0,True,1.928,0.4066471163245357,0.6365422396856582,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,221,54548.0,54581.0,54744.0,True,3.04,0.0967741935483871,0.33673469387755106,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,222,54744.0,54850.0,54971.0,True,2.152,0.09481915933528837,0.933920704845815,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,223,54971.0,55051.0,55053.0,True,1.608,0.038123167155425214,0.04878048780487809,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,224,55053.0,55189.0,55234.0,True,1.104,0.12512218963831867,0.49723756906077343,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,226,55460.0,55467.0,55642.0,True,1.064,0.10654936461388076,0.07692307692307687,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,228,56061.0,56069.0,56374.0,True,1.024,0.14173998044965785,0.051118210862619806,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,229,56374.0,56487.0,56656.0,True,3.344,0.11827956989247312,0.801418439716312,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,232,57489.0,57597.0,57681.0,True,2.776,0.14271749755620722,0.875,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,235,58237.0,58347.0,58409.0,True,2.192,0.1524926686217009,0.7209302325581395,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,237,58729.0,58760.0,58930.0,True,1.432,0.166177908113392,0.3084577114427861,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,238,58930.0,58967.0,59009.0,True,1.656,0.06842619745845552,0.9367088607594937,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,239,59009.0,59129.0,59282.0,True,1.296,0.13000977517106552,0.8791208791208791,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,240,59282.0,59387.0,59553.0,True,2.064,0.07820136852394918,0.7749077490774907,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope,241,59553.0,59707.0,59821.0,True,2.56,0.14467253176930595,0.8507462686567164,,,,,,,,,,,,,,,
s00618,3481389_0001,envelope_plateau,2,493.0,601.0,642.0,True,2.704,0.16715542521994137,0.5503355704697986,True,False,False,493,493,493,601,601,601,643,641,643,701,100.0,0.8
s00618,3481389_0001,envelope_plateau,3,642.0,644.0,650.0,True,0.344,0.01661779081133921,0.5,True,False,False,643,641,643,644,644,644,655,645,655,744,100.0,0.8
s00618,3481389_0001,envelope_plateau,4,650.0,656.0,659.0,True,0.096,0.012707722385141729,0.6666666666666667,True,False,False,655,645,655,656,656,656,662,657,662,756,100.0,0.8
s00618,3481389_0001,envelope_plateau,5,659.0,663.0,669.0,True,0.056,0.0029325513196480912,0.8,True,False,False,662,657,662,663,663,663,674,664,674,763,100.0,0.8
s00618,3481389_0001,envelope_plateau,6,669.0,675.0,678.0,True,0.096,0.009775171065493637,0.6666666666666667,True,False,False,674,664,674,675,675,675,681,676,681,775,100.0,0.8
s00618,3481389_0001,envelope_plateau,7,678.0,682.0,684.0,True,0.056,0.006842619745845546,0.6666666666666667,True,False,False,681,676,681,682,682,682,686,683,686,782,100.0,0.8
s00618,3481389_0001,envelope_plateau,9,930.0,935.0,1043.0,True,1.064,0.08015640273704791,0.08849557522123896,True,False,False,931,930,931,934,934,937,1043,1043,1043,1037,102.0,0.816
s00618,3481389_0001,envelope_plateau,10,1043.0,1077.0,1099.0,True,1.136,0.07038123167155422,0.7857142857142857,True,False,False,1043,1043,1043,1077,1077,1077,1100,1099,1100,1177,100.0,0.8
s00618,3481389_0001,envelope_plateau,13,1669.0,1686.0,1736.0,True,1.096,0.13587487781036167,0.5074626865671642,True,False,False,1669,1669,1669,1685,1685,1687,1736,1736,1736,1787,101.0,0.808
s00618,3481389_0001,envelope_plateau,15,2259.0,2316.0,2372.0,True,3.384,0.15249266862170088,0.9911504424778761,True,False,False,2259,2259,2259,2316,2316,2317,2372,2372,2372,2417,101.0,0.808
s00618,3481389_0001,envelope_plateau,18,3100.0,3181.0,3291.0,True,2.736,0.08113391984359725,0.8481675392670157,True,False,False,3100,3100,3100,3181,3181,3181,3291,3291,3291,3281,100.0,0.8
s00618,3481389_0001,envelope_plateau,19,3291.0,3503.0,3742.0,True,2.576,0.20430107526881722,0.9401330376940134,True,False,False,3291,3291,3291,3503,3503,3503,3742,3742,3742,3603,100.0,0.8
s00618,3481389_0001,envelope_plateau,21,4173.0,4183.0,4356.0,True,1.64,0.14760508308895404,0.10928961748633881,True,False,False,4173,4173,4173,4183,4183,4183,4357,4356,4357,4283,100.0,0.8
s00618,3481389_0001,envelope_plateau,22,4356.0,4385.0,4500.0,True,1.616,0.09090909090909091,0.4027777777777778,True,False,False,4357,4356,4357,4382,4382,4389,4500,4500,4500,4489,104.0,0.832
s00618,3481389_0001,envelope_plateau,23,4500.0,4516.0,4587.0,True,1.048,0.06647116324535682,0.367816091954023,True,False,False,4500,4500,4500,4515,4515,4517,4588,4587,4588,4617,101.0,0.808
s00618,3481389_0001,envelope_plateau,24,4587.0,4715.0,4751.0,True,1.592,0.18670576735092861,0.4390243902439024,True,False,False,4588,4587,4588,4715,4715,4715,4752,4751,4752,4815,100.0,0.8
s00618,3481389_0001,envelope_plateau,26,5036.0,5054.0,5151.0,True,1.04,0.1691104594330401,0.31304347826086953,True,False,False,5037,5036,5037,5053,5053,5055,5151,5151,5151,5155,101.0,0.808
s00618,3481389_0001,envelope_plateau,30,6322.0,6333.0,6515.0,True,1.632,0.20527859237536655,0.11398963730569944,True,False,False,6322,6322,6322,6331,6331,6335,6516,6515,6516,6435,102.0,0.816
s00618,3481389_0001,envelope_plateau,31,6515.0,6604.0,6628.0,True,2.168,0.12609970674486803,0.4247787610619469,True,False,False,6516,6515,6516,6603,6603,6605,6628,6628,6628,6705,101.0,0.808
s00618,3481389_0001,envelope_plateau,33,6931.0,6946.0,7089.0,True,1.072,0.16324535679374388,0.189873417721519,True,False,False,6932,6931,6932,6945,6945,6947,7089,7089,7089,7047,101.0,0.808
s00618,3481389_0001,envelope_plateau,35,7584.0,7767.0,7929.0,True,3.344,0.10166177908113394,0.9391304347826087,True,False,False,7584,7584,7584,7765,7765,7769,7929,7929,7929,7869,102.0,0.816
s00618,3481389_0001,envelope_plateau,37,8345.0,8369.0,8619.0,True,1.656,0.26392961876832843,0.17518248175182483,True,False,False,8345,8345,8345,8369,8369,8369,8620,8619,8620,8469,100.0,0.8
s00618,3481389_0001,envelope_plateau,38,8619.0,8634.0,8743.0,True,2.12,0.08406647116324537,0.24193548387096775,True,False,False,8620,8619,8620,8633,8633,8635,8744,8743,8744,8735,101.0,0.808
s00618,3481389_0001,envelope_plateau,39,8743.0,8772.0,8794.0,True,1.104,0.06256109481915936,0.8627450980392157,True,False,False,8744,8743,8744,8770,8770,8774,8794,8794,8794,8874,102.0,0.816
s00618,3481389_0001,envelope_plateau,40,8794.0,8904.0,9017.0,True,1.056,0.10166177908113391,0.9865470852017937,True,False,False,8794,8794,8794,8903,8903,8905,9018,9017,9018,9005,101.0,0.808
s00618,3481389_0001,envelope_plateau,41,9017.0,9041.0,9064.0,True,1.096,0.05571847507331379,0.9787234042553191,True,False,False,9018,9017,9018,9040,9040,9043,9064,9064,9064,9143,102.0,0.816
s00618,3481389_0001,envelope_plateau,43,9430.0,9437.0,9450.0,True,1.624,0.02150537634408603,0.7,True,False,False,9431,9430,9431,9436,9436,9439,9450,9450,9450,9539,102.0,0.816
s00618,3481389_0001,envelope_plateau,45,10019.0,10058.0,10245.0,True,2.584,0.1573802541544477,0.34513274336283184,True,False,False,10019,10019,10019,10055,10055,10061,10245,10245,10245,10161,103.0,0.824
s00618,3481389_0001,envelope_plateau,46,10245.0,10252.0,10357.0,True,1.552,0.09384164222873903,0.125,True,False,False,10245,10245,10245,10250,10250,10254,10358,10357,10358,10354,102.0,0.816
s00618,3481389_0001,envelope_plateau,47,10357.0,10389.0,10409.0,True,1.096,0.04985337243401761,0.7692307692307692,True,False,False,10358,10357,10358,10389,10389,10389,10409,10409,10409,10489,100.0,0.8
s00618,3481389_0001,envelope_plateau,48,10409.0,10527.0,10544.0,True,1.104,0.13782991202346037,0.2518518518518519,True,False,False,10409,10409,10409,10527,10527,10527,10544,10544,10544,10627,100.0,0.8
s00618,3481389_0001,envelope_plateau,50,10856.0,10863.0,10880.0,True,1.64,0.02346041055718473,0.5833333333333333,True,False,False,10857,10856,10857,10861,10861,10865,10880,10880,10880,10965,102.0,0.816
s00618,3481389_0001,envelope_plateau,52,11096.0,11199.0,11333.0,True,1.088,0.15151515151515155,0.869198312236287,True,False,False,11097,11096,11097,11198,11198,11201,11334,11333,11334,11301,102.0,0.816
s00618,3481389_0001,envelope_plateau,53,11333.0,11337.0,11343.0,True,1.104,0.006842619745845546,0.8,True,False,False,11334,11333,11334,11337,11337,11337,11343,11343,11343,11437,100.0,0.8
s00618,3481389_0001,envelope_plateau,54,11343.0,11540.0,11661.0,True,1.624,0.18963831867057676,0.7610062893081762,True,False,False,11343,11343,11343,11539,11539,11541,11661,11661,11661,11641,101.0,0.808
s00618,3481389_0001,envelope_plateau,55,11661.0,11670.0,11697.0,True,1.04,0.05865102639296188,0.5,True,False,False,11661,11661,11661,11669,11669,11671,11697,11697,11697,11771,101.0,0.808
s00618,3481389_0001,envelope_plateau,59,13001.0,13086.0,13196.0,True,2.736,0.1388074291300098,0.8717948717948718,True,False,False,13001,13001,13001,13085,13085,13087,13197,13196,13197,13187,101.0,0.808
s00618,3481389_0001,envelope_plateau,60,13196.0,13223.0,13238.0,True,1.096,0.07038123167155427,0.7142857142857143,True,False,False,13197,13196,13197,13223,13223,13223,13238,13238,13238,13323,100.0,0.8
s00618,3481389_0001,envelope_plateau,65,14391.0,14625.0,14734.0,True,2.688,0.17497556207233628,0.6355685131195336,True,False,False,14391,14391,14391,14624,14624,14626,14734,14734,14734,14726,101.0,0.808
s00618,3481389_0001,envelope_plateau,67,15025.0,15039.0,15060.0,True,1.152,0.038123167155425186,0.8,True,False,False,15025,15025,15025,15038,15038,15041,15060,15060,15060,15141,102.0,0.816
s00618,3481389_0001,envelope_plateau,69,15358.0,15374.0,15395.0,True,1.6,0.05376344086021506,0.8648648648648649,True,False,False,15359,15358,15359,15372,15372,15377,15396,15395,15396,15477,103.0,0.824
s00618,3481389_0001,envelope_plateau,73,16380.0,16417.0,16506.0,True,1.208,0.09775171065493649,0.5873015873015873,True,False,False,16380,16380,16380,16415,16415,16419,16506,16506,16506,16519,102.0,0.816
s00618,3481389_0001,envelope_plateau,75,16922.0,17166.0,17198.0,True,3.904,0.2238514173998045,0.23188405797101452,True,False,False,16922,16922,16922,17165,17165,17167,17198,17198,17198,17267,101.0,0.808
s00618,3481389_0001,envelope_plateau,77,17671.0,17780.0,17937.0,True,2.752,0.2678396871945259,0.8195488721804511,True,False,False,17671,17671,17671,17780,17780,17781,17937,17937,17937,17881,101.0,0.808
s00618,3481389_0001,envelope_plateau,84,20379.0,20403.0,20423.0,True,2.176,0.06842619745845552,0.9090909090909091,True,False,False,20380,20379,20380,20403,20403,20403,20423,20423,20423,20503,100.0,0.8
s00618,3481389_0001,envelope_plateau,85,20423.0,20535.0,20629.0,True,1.056,0.1632453567937439,0.912621359223301,True,False,False,20423,20423,20423,20535,20535,20535,20629,20629,20629,20635,100.0,0.8
s00618,3481389_0001,envelope_plateau,92,22162.0,22191.0,22221.0,True,1.096,0.1163245356793744,0.9830508474576272,True,False,False,22162,22162,22162,22190,22190,22193,22221,22221,22221,22293,102.0,0.816
s00618,3481389_0001,envelope_plateau,94,22568.0,22589.0,22735.0,True,2.12,0.08113391984359727,0.25149700598802394,True,False,False,22568,22568,22568,22589,22589,22589,22736,22735,22736,22689,100.0,0.8
s00618,3481389_0001,envelope_plateau,96,23166.0,23189.0,23214.0,True,1.632,0.051808406647116334,0.9583333333333334,True,False,False,23167,23166,23167,23189,23189,23189,23214,23214,23214,23289,100.0,0.8
s00618,3481389_0001,envelope_plateau,97,23214.0,23318.0,23427.0,True,1.032,0.12218963831867058,0.9765258215962441,True,False,False,23214,23214,23214,23317,23317,23320,23427,23427,23427,23420,102.0,0.816
s00618,3481389_0001,envelope_plateau,98,23427.0,23582.0,23609.0,True,2.112,0.09775171065493646,0.29670329670329665,True,False,False,23427,23427,23427,23581,23581,23583,23609,23609,23609,23683,101.0,0.808
s00618,3481389_0001,envelope_plateau,100,23926.0,24055.0,24141.0,True,2.696,0.23362658846529816,0.8,True,False,False,23926,23926,23926,24055,24055,24055,24141,24141,24141,24155,100.0,0.8
s00618,3481389_0001,envelope_plateau,104,25341.0,25470.0,25546.0,True,3.584,0.11632453567937442,0.7414634146341463,True,False,False,25342,25341,25342,25469,25469,25471,25546,25546,25546,25571,101.0,0.808
s00618,3481389_0001,envelope_plateau,107,26423.0,26474.0,26588.0,True,1.616,0.1436950146627566,0.6181818181818182,True,False,False,26424,26423,26424,26473,26473,26475,26588,26588,26588,26575,101.0,0.808
s00618,3481389_0001,envelope_plateau,108,26588.0,26678.0,26702.0,True,1.632,0.06842619745845552,0.42105263157894735,True,False,False,26588,26588,26588,26677,26677,26679,26702,26702,26702,26779,101.0,0.808
s00618,3481389_0001,envelope_plateau,109,26702.0,26816.0,26911.0,True,1.104,0.12609970674486803,0.9090909090909091,True,False,False,26702,26702,26702,26816,26816,26817,26911,26911,26911,26917,101.0,0.808
s00618,3481389_0001,envelope_plateau,113,27926.0,28024.0,28097.0,True,2.128,0.0840664711632454,0.8538011695906433,True,False,False,27927,27926,27927,28023,28023,28026,28097,28097,28097,28126,102.0,0.816
s00618,3481389_0001,envelope_plateau,115,28337.0,28361.0,28526.0,True,1.104,0.11632453567937437,0.25396825396825395,True,False,False,28337,28337,28337,28360,28360,28362,28526,28526,28526,28462,101.0,0.808
