fault_number,simulation_run,regime,property,baseline_objects,regime_objects,baseline_median,regime_median,median_difference,median_ratio,direction,cliffs_delta
12,1,early_response,temporal_symmetry,11,14,0.647887323943662,0.7988576091391268,0.15097028519546485,1.2330193532364784,increase,0.15584415584415584
12,1,post_response,rise_duration,11,44,24.0,19.0,-5.0,0.7916666666666666,decrease,-0.30785123966942146
12,1,post_response,fall_duration,11,44,23.0,19.5,-3.5,0.8478260869565217,decrease,-0.1446280991735537
12,1,post_response,duration,11,44,39.0,38.0,-1.0,0.9743589743589743,decrease,-0.23140495867768596
12,1,post_response,period,10,44,47.5,39.0,-8.5,0.8210526315789474,decrease,-0.2818181818181818
12,1,post_response,amplitude,11,44,0.9239459583654934,1.425790637072737,0.5018446787072435,1.5431537138763307,increase,0.5082644628099173
12,1,post_response,rising_mean_rate,11,44,0.0590749977011597,0.13289479396390452,0.07381979626274482,2.249594568520748,increase,0.6239669421487604
12,1,post_response,falling_mean_rate,11,44,0.0675142830870397,0.13213503336015445,0.06462075027311474,1.957141916026945,increase,0.5909090909090909
12,1,post_response,peak_rise_rate,11,44,0.0655482819288408,0.17040195416386722,0.10485367223502642,2.599640282698112,increase,0.7024793388429752
12,1,post_response,peak_fall_rate,11,44,0.1049056522359478,0.15305763191518051,0.04815197967923271,1.4590027196144972,increase,0.5289256198347108
12,1,post_response,temporal_symmetry,11,44,0.647887323943662,0.8356867779204107,0.1877994539767487,1.2898643746162861,increase,0.29958677685950413
12,2,early_response,rise_duration,14,18,14.5,15.0,0.5,1.0344827586206897,increase,-0.051587301587301584
12,2,early_response,fall_duration,14,18,12.5,21.5,9.0,1.72,increase,0.1349206349206349
12,2,early_response,duration,14,18,30.0,34.0,4.0,1.1333333333333333,increase,0.1388888888888889
12,2,early_response,period,13,18,43.0,35.5,-7.5,0.8255813953488372,decrease,-0.038461538461538464
12,2,early_response,amplitude,14,18,0.5797787004679549,1.3713363133260827,0.7915576128581279,2.3652754270193794,increase,0.4365079365079365
12,2,early_response,rising_mean_rate,14,18,0.0516559566686075,0.13348811292713605,0.08183215625852855,2.584176570061664,increase,0.4444444444444444
12,2,early_response,falling_mean_rate,14,18,0.06376959341134644,0.1325385296418372,0.06876893623049077,2.0783969687072648,increase,0.21428571428571427
12,2,early_response,peak_rise_rate,14,18,0.0608247509697548,0.08325494221767255,0.022430191247917744,1.3687674982684466,increase,0.2857142857142857
12,2,early_response,peak_fall_rate,14,18,0.030603473776000048,0.0924958312608396,0.06189235748483955,3.022396474918379,increase,0.48412698412698413
12,2,early_response,temporal_symmetry,14,18,0.4119047619047619,0.7077798861480076,0.2958751242432457,1.7183095501859145,increase,0.36507936507936506
12,2,post_response,rise_duration,14,40,14.5,21.5,7.0,1.4827586206896552,increase,0.23214285714285715
12,2,post_response,fall_duration,14,40,12.5,22.0,9.5,1.76,increase,0.18571428571428572
12,2,post_response,duration,14,40,30.0,42.5,12.5,1.4166666666666667,increase,0.31607142857142856
12,2,post_response,period,13,40,43.0,42.5,-0.5,0.9883720930232558,decrease,0.14807692307692308
12,2,post_response,amplitude,14,40,0.5797787004679549,1.7946620384276457,1.2148833379596908,3.0954259564539472,increase,0.7357142857142858
12,2,post_response,rising_mean_rate,14,40,0.0516559566686075,0.1773305824752195,0.12567462580661198,3.432916432326716,increase,0.5928571428571429
12,2,post_response,falling_mean_rate,14,40,0.06376959341134644,0.14337073831381525,0.0796011449024688,2.2482617599425603,increase,0.44285714285714284
12,2,post_response,peak_rise_rate,14,40,0.0608247509697548,0.20349159877309825,0.14266684780334343,3.3455393656158945,increase,0.6428571428571429
12,2,post_response,peak_fall_rate,14,40,0.030603473776000048,0.16921601454798746,0.13861254077198742,5.529307417404706,increase,0.8464285714285714
12,2,post_response,temporal_symmetry,14,40,0.4119047619047619,0.8138593070346483,0.4019545451298864,1.975843404361574,increase,0.5803571428571429
12,3,early_response,rise_duration,12,16,20.5,21.0,0.5,1.024390243902439,increase,-0.06770833333333333
12,3,early_response,fall_duration,12,16,24.0,18.5,-5.5,0.7708333333333334,decrease,-0.17708333333333334
12,3,early_response,duration,12,16,55.0,44.0,-11.0,0.8,decrease,-0.16666666666666666
12,3,early_response,period,11,16,42.0,36.5,-5.5,0.8690476190476191,decrease,-0.18181818181818182
12,3,early_response,amplitude,12,16,0.6309698983064891,1.5409656332514032,0.9099957349449141,2.4422173504430638,increase,0.8125
12,3,early_response,rising_mean_rate,12,16,0.056916529946475405,0.1416417836670915,0.08472525372061608,2.488587828532276,increase,0.7916666666666666
12,3,early_response,falling_mean_rate,12,16,0.0426748306565164,0.1772719257825163,0.1345970951259999,4.154015916532924,increase,0.96875
12,3,early_response,peak_rise_rate,12,16,0.0521998321563387,0.20754559393803895,0.15534576178170026,3.9759820168854008,increase,0.875
12,3,early_response,peak_fall_rate,12,16,0.0613258501395421,0.19965296046232195,0.13832711032277983,3.2556085241056993,increase,0.6666666666666666
12,3,early_response,temporal_symmetry,12,16,0.7535128805620609,0.823076923076923,0.06956404251486215,1.0923196461658,increase,0.14583333333333334
12,3,post_response,rise_duration,12,39,20.5,21.0,0.5,1.024390243902439,increase,0.0
12,3,post_response,fall_duration,12,39,24.0,23.0,-1.0,0.9583333333333334,decrease,-0.07478632478632478
12,3,post_response,duration,12,39,55.0,43.0,-12.0,0.7818181818181819,decrease,-0.03418803418803419
12,3,post_response,period,11,39,42.0,44.0,2.0,1.0476190476190477,increase,-0.023310023310023312
12,3,post_response,amplitude,12,39,0.6309698983064891,1.8155551649449533,1.1845852666384642,2.877403771270021,increase,0.7051282051282052
12,3,post_response,rising_mean_rate,12,39,0.056916529946475405,0.1388573041652989,0.0819407742188235,2.439665669988684,increase,0.6581196581196581
12,3,post_response,falling_mean_rate,12,39,0.0426748306565164,0.1574407203801456,0.1147658897236292,3.6893109581936807,increase,0.8717948717948718
12,3,post_response,peak_rise_rate,12,39,0.0521998321563387,0.1791014121262378,0.12690157996989912,3.4310725672417566,increase,0.7222222222222222
12,3,post_response,peak_fall_rate,12,39,0.0613258501395421,0.2002047251984095,0.13887887505886742,3.2646057860243203,increase,0.6965811965811965
12,3,post_response,temporal_symmetry,12,39,0.7535128805620609,0.8,0.04648711943793915,1.0616938616938618,increase,-0.00641025641025641
12,4,early_response,rise_duration,15,19,14.0,17.0,3.0,1.2142857142857142,increase,0.0
12,4,early_response,fall_duration,15,19,16.0,19.0,3.0,1.1875,increase,0.07719298245614035
12,4,early_response,duration,15,19,30.0,36.0,6.0,1.2,increase,0.05263157894736842
12,4,early_response,period,14,19,29.5,40.0,10.5,1.3559322033898304,increase,0.015037593984962405
12,4,early_response,amplitude,15,19,0.6994023302761434,1.022970797797825,0.32356846752168167,1.4626356726520027,increase,0.3473684210526316
12,4,early_response,rising_mean_rate,15,19,0.052069818700897,0.133669780561064,0.08159996186016699,2.5671259070230117,increase,0.3894736842105263
12,4,early_response,falling_mean_rate,15,19,0.0802047542169103,0.1363961063730433,0.05619135215613301,1.7005987700450516,increase,0.256140350877193
12,4,early_response,peak_rise_rate,15,19,0.037689772000067,0.0898299198160202,0.052140147815953206,2.3834031104210585,increase,0.37543859649122807
12,4,early_response,peak_fall_rate,15,19,0.0318617354957495,0.0919990021978719,0.0601372667021224,2.8874447912652146,increase,0.4245614035087719
12,4,early_response,temporal_symmetry,15,19,0.6428571428571428,0.8333333333333334,0.19047619047619058,1.2962962962962965,increase,0.3087719298245614
12,4,post_response,rise_duration,15,37,14.0,23.0,9.0,1.6428571428571428,increase,0.3153153153153153
12,4,post_response,fall_duration,15,37,16.0,22.0,6.0,1.375,increase,0.3225225225225225
12,4,post_response,duration,15,37,30.0,46.0,16.0,1.5333333333333334,increase,0.3171171171171171
12,4,post_response,period,14,37,29.5,46.0,16.5,1.5593220338983051,increase,0.2799227799227799
12,4,post_response,amplitude,15,37,0.6994023302761434,1.5724132736152114,0.873010943339068,2.2482242416812928,increase,0.6504504504504505
12,4,post_response,rising_mean_rate,15,37,0.052069818700897,0.1518096253919697,0.09973980669107271,2.9155013245581842,increase,0.5243243243243243
12,4,post_response,falling_mean_rate,15,37,0.0802047542169103,0.1602788801799579,0.0800741259630476,1.9983713153274003,increase,0.5423423423423424
12,4,post_response,peak_rise_rate,15,37,0.037689772000067,0.1729426122041331,0.13525284020406608,4.588582074835201,increase,0.8054054054054054
12,4,post_response,peak_fall_rate,15,37,0.0318617354957495,0.1741215500329417,0.1422598145371922,5.464911039016387,increase,0.7261261261261261
12,4,post_response,temporal_symmetry,15,37,0.6428571428571428,0.8571428571428572,0.2142857142857144,1.3333333333333335,increase,0.5351351351351351
12,5,early_response,rise_duration,14,15,19.0,20.0,1.0,1.0526315789473684,increase,0.0380952380952381
12,5,early_response,fall_duration,14,15,17.5,21.0,3.5,1.2,increase,0.17142857142857143
12,5,early_response,duration,14,15,44.0,41.0,-3.0,0.9318181818181818,decrease,-0.004761904761904762
12,5,early_response,period,13,15,41.0,39.0,-2.0,0.9512195121951219,decrease,0.06666666666666667
12,5,early_response,amplitude,14,15,0.6488415180550646,1.9202031851455104,1.2713616670904457,2.95943328488198,increase,0.8095238095238095
12,5,early_response,rising_mean_rate,14,15,0.05637053467083315,0.192020318514551,0.13564978384371784,3.4063951962815926,increase,0.8857142857142857
12,5,early_response,falling_mean_rate,14,15,0.0436358523719149,0.1828764938233819,0.139240641451467,4.190968753507968,increase,0.780952380952381
12,5,early_response,peak_rise_rate,14,15,0.05072495204317415,0.2356355972593974,0.18491064521622325,4.645358699577241,increase,0.6857142857142857
12,5,early_response,peak_fall_rate,14,15,0.05649761937963825,0.2439925432471227,0.18749492386748445,4.318634057969842,increase,0.8380952380952381
12,5,early_response,temporal_symmetry,14,15,0.7145691609977324,0.9189189189189187,0.20434975792118637,1.2859761784791532,increase,0.23333333333333334
12,5,post_response,rise_duration,14,39,19.0,22.0,3.0,1.1578947368421053,increase,0.21794871794871795
12,5,post_response,fall_duration,14,39,17.5,21.0,3.5,1.2,increase,0.17399267399267399
12,5,post_response,duration,14,39,44.0,43.0,-1.0,0.9772727272727273,decrease,0.11355311355311355
12,5,post_response,period,13,39,41.0,46.0,5.0,1.1219512195121952,increase,0.2564102564102564
12,5,post_response,amplitude,14,39,0.6488415180550646,2.052864795258074,1.4040232772030095,3.16389247317533,increase,0.8644688644688645
12,5,post_response,rising_mean_rate,14,39,0.05637053467083315,0.1607089334560214,0.10433839878518826,2.850938604617747,increase,0.8241758241758241
12,5,post_response,falling_mean_rate,14,39,0.0436358523719149,0.1720828740245344,0.1284470216526195,3.9436120683021456,increase,0.8498168498168498
12,5,post_response,peak_rise_rate,14,39,0.05072495204317415,0.2097953453759601,0.15907039333278594,4.135939748102559,increase,0.8644688644688645
12,5,post_response,peak_fall_rate,14,39,0.05649761937963825,0.1950263978151724,0.13852877843553413,3.451940098655908,increase,0.8241758241758241
12,5,post_response,temporal_symmetry,14,39,0.7145691609977324,0.8148148148148149,0.1002456538170825,1.1402882454052625,increase,0.07509157509157509
14,1,early_response,rise_duration,12,24,25.5,3.5,-22.0,0.13725490196078433,decrease,-0.3958333333333333
14,1,early_response,fall_duration,12,24,21.5,3.0,-18.5,0.13953488372093023,decrease,-0.4861111111111111
14,1,early_response,duration,12,24,39.5,24.5,-15.0,0.620253164556962,decrease,-0.5
14,1,early_response,period,11,24,53.0,25.0,-28.0,0.4716981132075472,decrease,-0.5113636363636364
14,1,early_response,amplitude,12,24,0.7421947788487842,0.3610873263952499,-0.3811074524535343,0.4865128894538051,decrease,-0.3402777777777778
14,1,early_response,rising_mean_rate,12,24,0.060364857396258145,0.0533431691053523,-0.007021688290905846,0.8836792035337252,decrease,-0.11805555555555555
14,1,early_response,falling_mean_rate,12,24,0.0588401600335252,0.06691983345089715,0.008079673417371952,1.13731562614324,increase,0.2569444444444444
14,1,early_response,peak_rise_rate,12,24,0.06548735962351196,0.018173591453000848,-0.04731376817051111,0.27751296673863723,decrease,-0.4097222222222222
14,1,early_response,peak_fall_rate,12,24,0.0753911677270707,0.0171157955981243,-0.0582753721289464,0.22702653525790306,decrease,-0.4513888888888889
14,1,early_response,temporal_symmetry,12,24,0.7224857685009488,0.4807692307692307,-0.24171653773171808,0.665437648366079,decrease,-0.2569444444444444
14,1,post_response,rise_duration,12,66,25.5,6.5,-19.0,0.2549019607843137,decrease,-0.38257575757575757
14,1,post_response,fall_duration,12,66,21.5,6.5,-15.0,0.3023255813953488,decrease,-0.5088383838383839
14,1,post_response,duration,12,66,39.5,18.5,-21.0,0.46835443037974683,decrease,-0.5113636363636364
14,1,post_response,period,11,66,53.0,22.0,-31.0,0.41509433962264153,decrease,-0.5426997245179064
14,1,post_response,amplitude,12,66,0.7421947788487842,0.2031005603688527,-0.5390942184799314,0.2736485975876593,decrease,-0.49747474747474746
14,1,post_response,rising_mean_rate,12,66,0.060364857396258145,0.059613044284118094,-0.0007518131121400512,0.9875455166371907,decrease,-0.1388888888888889
14,1,post_response,falling_mean_rate,12,66,0.0588401600335252,0.05374249566755045,-0.005097664365974752,0.9133641995013224,decrease,0.1388888888888889
14,1,post_response,peak_rise_rate,12,66,0.06548735962351196,0.022025355184200603,-0.04346200443931136,0.336329870540281,decrease,-0.42424242424242425
14,1,post_response,peak_fall_rate,12,66,0.0753911677270707,0.0208662130371067,-0.054524954689964,0.2767726467992387,decrease,-0.494949494949495
14,1,post_response,temporal_symmetry,12,66,0.7224857685009488,0.6157894736842104,-0.10669629481673837,0.8523205584545736,decrease,-0.0707070707070707
14,2,early_response,rise_duration,15,21,20.0,4.0,-16.0,0.2,decrease,-0.38412698412698415
14,2,early_response,fall_duration,15,21,19.0,11.0,-8.0,0.5789473684210527,decrease,-0.24126984126984127
14,2,early_response,duration,15,21,42.0,29.0,-13.0,0.6904761904761905,decrease,-0.3142857142857143
14,2,early_response,period,14,21,41.0,26.0,-15.0,0.6341463414634146,decrease,-0.19727891156462585
14,2,early_response,amplitude,15,21,0.5173590905710626,0.3358803465735036,-0.18147874399755898,0.649220923522882,decrease,-0.1746031746031746
14,2,early_response,rising_mean_rate,15,21,0.053306029744192,0.0601625521088635,0.006856522364671505,1.1286256432447694,increase,0.21904761904761905
14,2,early_response,falling_mean_rate,15,21,0.0544588516390592,0.0618864872435551,0.0074276356044959,1.136389868330764,increase,0.18095238095238095
14,2,early_response,peak_rise_rate,15,21,0.0576050968806157,0.0158814846870427,-0.041723612193573,0.27569582462392955,decrease,-0.3904761904761905
14,2,early_response,peak_fall_rate,15,21,0.0620885093313972,0.0326517347840763,-0.029436774547320903,0.5258901387017971,decrease,-0.2634920634920635
14,2,early_response,temporal_symmetry,15,21,0.8095238095238095,0.6111111111111112,-0.19841269841269837,0.7549019607843138,decrease,-0.42857142857142855
14,2,post_response,rise_duration,15,60,20.0,6.0,-14.0,0.3,decrease,-0.35
14,2,post_response,fall_duration,15,60,19.0,3.0,-16.0,0.15789473684210525,decrease,-0.3233333333333333
14,2,post_response,duration,15,60,42.0,26.5,-15.5,0.6309523809523809,decrease,-0.2911111111111111
14,2,post_response,period,14,60,41.0,23.0,-18.0,0.5609756097560976,decrease,-0.40476190476190477
14,2,post_response,amplitude,15,60,0.5173590905710626,0.44761409729528623,-0.06974499327577632,0.8651903589849139,decrease,-0.09333333333333334
14,2,post_response,rising_mean_rate,15,60,0.053306029744192,0.057108470282969295,0.0038024405387772978,1.0713322781123387,increase,0.26
14,2,post_response,falling_mean_rate,15,60,0.0544588516390592,0.06836216129441136,0.013903309655352164,1.2552993542261985,increase,0.35555555555555557
14,2,post_response,peak_rise_rate,15,60,0.0576050968806157,0.01895662250658455,-0.03864847437403115,0.3290789102546153,decrease,-0.3888888888888889
14,2,post_response,peak_fall_rate,15,60,0.0620885093313972,0.02775453946458125,-0.03433396986681595,0.4470157161680512,decrease,-0.29333333333333333
14,2,post_response,temporal_symmetry,15,60,0.8095238095238095,0.6137254901960785,-0.19579831932773106,0.7581314878892734,decrease,-0.38222222222222224
14,3,early_response,rise_duration,11,20,24.0,17.5,-6.5,0.7291666666666666,decrease,-0.2636363636363636
14,3,early_response,fall_duration,11,20,22.0,14.5,-7.5,0.6590909090909091,decrease,-0.4
14,3,early_response,duration,11,20,44.0,31.0,-13.0,0.7045454545454546,decrease,-0.4909090909090909
14,3,early_response,period,10,20,52.5,37.5,-15.0,0.7142857142857143,decrease,-0.515
14,3,early_response,amplitude,11,20,0.6330871405509697,0.6294327627776966,-0.003654377773273154,0.9942276859863355,decrease,-0.18181818181818182
14,3,early_response,rising_mean_rate,11,20,0.0740048366018196,0.06483484453334701,-0.00916999206847259,0.8760892870041534,decrease,0.03636363636363636
14,3,early_response,falling_mean_rate,11,20,0.0510600529957325,0.06127250921198785,0.010212456216255349,1.2000087273138726,increase,0.2545454545454545
14,3,early_response,peak_rise_rate,11,20,0.0734244952619519,0.05219509262037715,-0.021229402641574746,0.7108675712943486,decrease,-0.2909090909090909
14,3,early_response,peak_fall_rate,11,20,0.0615431804353193,0.04287692478430925,-0.018666255651010044,0.696696603604555,decrease,-0.23636363636363636
14,3,early_response,temporal_symmetry,11,20,0.7173913043478262,0.5,-0.21739130434782616,0.6969696969696969,decrease,-0.32272727272727275
14,3,post_response,rise_duration,11,54,24.0,11.5,-12.5,0.4791666666666667,decrease,-0.3552188552188552
14,3,post_response,fall_duration,11,54,22.0,6.5,-15.5,0.29545454545454547,decrease,-0.4713804713804714
14,3,post_response,duration,11,54,44.0,24.0,-20.0,0.5454545454545454,decrease,-0.4730639730639731
14,3,post_response,period,10,54,52.5,25.5,-27.0,0.4857142857142857,decrease,-0.5296296296296297
14,3,post_response,amplitude,11,54,0.6330871405509697,0.29328624751587995,-0.33980089303508976,0.46326363107081237,decrease,-0.4006734006734007
14,3,post_response,rising_mean_rate,11,54,0.0740048366018196,0.056636891428986896,-0.017367945172832702,0.7653133772015427,decrease,-0.06734006734006734
14,3,post_response,falling_mean_rate,11,54,0.0510600529957325,0.0673411106922306,0.016281057696498104,1.3188609635375592,increase,0.2760942760942761
14,3,post_response,peak_rise_rate,11,54,0.0734244952619519,0.024223299972641103,-0.049201195289310794,0.3299076130686521,decrease,-0.41414141414141414
14,3,post_response,peak_fall_rate,11,54,0.0615431804353193,0.02892622461583865,-0.032616955819480646,0.47001510827409315,decrease,-0.3367003367003367
14,3,post_response,temporal_symmetry,11,54,0.7173913043478262,0.55,-0.16739130434782612,0.7666666666666666,decrease,-0.09427609427609428
14,4,early_response,rise_duration,8,16,31.5,16.0,-15.5,0.5079365079365079,decrease,-0.234375
14,4,early_response,fall_duration,8,16,38.5,17.0,-21.5,0.44155844155844154,decrease,-0.5859375
14,4,early_response,duration,8,16,68.5,38.5,-30.0,0.5620437956204379,decrease,-0.4453125
14,4,early_response,period,7,16,66.0,38.5,-27.5,0.5833333333333334,decrease,-0.6607142857142857
14,4,early_response,amplitude,8,16,0.800958216935328,0.45440748790292673,-0.34655072903240125,0.5673298285665969,decrease,-0.359375
14,4,early_response,rising_mean_rate,8,16,0.06174033053971985,0.054637460845865,-0.007102869693854846,0.8849557553099703,decrease,-0.25
14,4,early_response,falling_mean_rate,8,16,0.041577939749109796,0.06895145942485105,0.027373519675741254,1.6583664279884704,increase,0.53125
14,4,early_response,peak_rise_rate,8,16,0.0800721635562695,0.0499437205638514,-0.030128442992418104,0.6237338713690957,decrease,-0.453125
14,4,early_response,peak_fall_rate,8,16,0.07735965739800575,0.057025727032782844,-0.020333930365222908,0.7371507184861564,decrease,-0.28125
14,4,early_response,temporal_symmetry,8,16,0.867630700778643,0.6643192488262911,-0.2033114519523519,0.7656705188395329,decrease,-0.390625
14,4,post_response,rise_duration,8,66,31.5,9.5,-22.0,0.30158730158730157,decrease,-0.5795454545454546
14,4,post_response,fall_duration,8,66,38.5,5.0,-33.5,0.12987012987012986,decrease,-0.7954545454545454
14,4,post_response,duration,8,66,68.5,21.5,-47.0,0.31386861313868614,decrease,-0.7727272727272727
14,4,post_response,period,7,66,66.0,22.0,-44.0,0.3333333333333333,decrease,-0.9502164502164502
14,4,post_response,amplitude,8,66,0.800958216935328,0.32252305886413524,-0.47843515807119275,0.4026715152485624,decrease,-0.5568181818181818
14,4,post_response,rising_mean_rate,8,66,0.06174033053971985,0.05368778149496885,-0.008052549044751,0.8695739239755041,decrease,-0.06818181818181818
14,4,post_response,falling_mean_rate,8,66,0.041577939749109796,0.06377624194494724,0.022198302195837447,1.5338961557447715,increase,0.5757575757575758
14,4,post_response,peak_rise_rate,8,66,0.0800721635562695,0.02954814662082295,-0.05052401693544656,0.3690189612531006,decrease,-0.49242424242424243
14,4,post_response,peak_fall_rate,8,66,0.07735965739800575,0.021972481083344,-0.05538717631466175,0.2840302274129568,decrease,-0.5643939393939394
14,4,post_response,temporal_symmetry,8,66,0.867630700778643,0.6410256410256411,-0.22660505975300194,0.7388231426692965,decrease,-0.4090909090909091
14,5,early_response,rise_duration,14,34,18.0,3.0,-15.0,0.16666666666666666,decrease,-0.43487394957983194
14,5,early_response,fall_duration,14,34,17.5,2.0,-15.5,0.11428571428571428,decrease,-0.4579831932773109
14,5,early_response,duration,14,34,36.0,9.0,-27.0,0.25,decrease,-0.49789915966386555
14,5,early_response,period,13,34,30.0,8.5,-21.5,0.2833333333333333,decrease,-0.4321266968325792
14,5,early_response,amplitude,14,34,0.44521536743502566,0.13909246828779942,-0.30612289914722624,0.3124161438746798,decrease,-0.40336134453781514
14,5,early_response,rising_mean_rate,14,34,0.05518687937114915,0.058172655995349445,0.002985776624200298,1.0541030161194658,increase,0.12605042016806722
14,5,early_response,falling_mean_rate,14,34,0.06496082492340124,0.07099670992944306,0.006035885006041811,1.0929157690524873,increase,0.15966386554621848
14,5,early_response,peak_rise_rate,14,34,0.03382423702410045,0.0188533451196235,-0.014970891904476952,0.5573915859858157,decrease,-0.31512605042016806
14,5,early_response,peak_fall_rate,14,34,0.0392036534432918,0.01536544883856545,-0.023838204604726347,0.3919392069106931,decrease,-0.24789915966386555
14,5,early_response,temporal_symmetry,14,34,0.6016260162601627,0.6666666666666667,0.06504065040650409,1.1081081081081081,increase,0.14915966386554622
14,5,post_response,rise_duration,14,69,18.0,5.0,-13.0,0.2777777777777778,decrease,-0.34782608695652173
14,5,post_response,fall_duration,14,69,17.5,6.0,-11.5,0.34285714285714286,decrease,-0.2194616977225673
14,5,post_response,duration,14,69,36.0,17.0,-19.0,0.4722222222222222,decrease,-0.36853002070393376
14,5,post_response,period,13,69,30.0,21.0,-9.0,0.7,decrease,-0.26421404682274247
14,5,post_response,amplitude,14,69,0.44521536743502566,0.2117388560038762,-0.23347651143114945,0.4755874830281486,decrease,-0.2753623188405797
14,5,post_response,rising_mean_rate,14,69,0.05518687937114915,0.0681436451998251,0.012956765828675956,1.2347798240508876,increase,0.2153209109730849
14,5,post_response,falling_mean_rate,14,69,0.06496082492340124,0.0583430811547519,-0.006617743768649348,0.8981271593078954,decrease,0.018633540372670808
14,5,post_response,peak_rise_rate,14,69,0.03382423702410045,0.0186695735485045,-0.01515466347559595,0.5519584532003502,decrease,-0.2277432712215321
14,5,post_response,peak_fall_rate,14,69,0.0392036534432918,0.0197983248652235,-0.019405328578068298,0.5050122406030815,decrease,-0.14492753623188406
14,5,post_response,temporal_symmetry,14,69,0.6016260162601627,0.6666666666666667,0.06504065040650409,1.1081081081081081,increase,0.07763975155279502
